t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,tube_solid,u_tube_f,curv_f,rail_k,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
1.771121,0,0,0.277437,0.277437,0.2750,+0.00244,0,0,0.0000,1,1,+0.01870,-0.00985,0.10541,178.23,+0.01939,+0.01869,-0.00353,-0.01110,0.10005,1.0000,1,0,0,-0.03969,+0.02899,0.5377,-1.111,0,1.0000,1,0,+0.000,-1.111,-1.111,-0.00485,-4.284,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00186,+0.001,0,35.2,34.2
1.801309,0,0,0.277277,0.277277,0.2750,+0.00228,0,0,0.0000,1,1,+0.01811,-0.01065,0.10556,178.08,+0.01922,+0.01876,-0.00233,-0.01104,0.10078,1.0000,1,0,0,-0.03737,+0.02729,0.5062,-1.101,0,1.0000,1,0,+0.000,-1.101,-1.101,-0.00481,-4.389,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00286,+0.001,0,35.2,34.2
1.830126,0,0,0.276989,0.276989,0.2750,+0.00199,0,0,0.0000,1,1,+0.01779,-0.00962,0.10512,178.27,+0.01904,+0.01879,-0.00125,-0.01086,0.10132,1.0000,1,0,0,-0.03527,+0.02576,0.4778,-1.091,0,1.0000,1,0,+0.000,-1.091,-1.091,-0.00455,-4.470,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00402,-0.022,0,35.2,34.2
1.858808,0,0,0.276689,0.276689,0.2750,+0.00169,0,0,0.0000,1,1,+0.01889,-0.00915,0.10408,178.35,+0.01902,+0.01882,-0.00101,-0.01065,0.10167,1.0000,1,0,0,-0.03331,+0.02433,0.4512,-1.090,0,1.0000,1,0,+0.000,-1.090,-1.090,-0.00401,-4.608,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00493,-0.114,0,35.2,34.2
1.888534,0,0,0.276468,0.276468,0.2750,+0.00147,0,0,0.0000,1,1,+0.01894,-0.00926,0.10467,178.33,+0.01901,+0.01885,-0.00084,-0.01047,0.10206,1.0000,1,0,0,-0.03138,+0.02292,0.4252,-1.089,0,1.0000,1,0,+0.000,-1.089,-1.089,-0.00371,-4.695,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00634,-0.188,0,35.2,34.2
1.918928,0,0,0.276301,0.276301,0.2750,+0.00130,0,0,0.0000,1,1,+0.01939,-0.00929,0.10526,178.33,+0.01906,+0.01887,-0.00094,-0.01031,0.10248,1.0000,1,0,0,-0.02953,+0.02157,0.4001,-1.092,0,1.0000,1,0,+0.000,-1.092,-1.092,-0.00346,-4.836,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00792,-0.257,0,35.2,34.2
1.949853,0,0,0.276228,0.276228,0.2750,+0.00123,0,0,0.0000,1,1,+0.02068,-0.00959,0.10628,178.27,+0.01928,+0.01893,-0.00176,-0.01021,0.10299,1.0000,1,0,0,-0.02776,+0.02028,0.3761,-1.105,0,1.0000,1,0,+0.000,-1.105,-1.105,-0.00331,-4.923,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01479,-0.306,0,35.2,34.2
1.980033,0,0,0.276180,0.276180,0.2750,+0.00118,0,0,0.0000,1,1,+0.02068,-0.00959,0.10628,178.27,+0.01946,+0.01900,-0.00232,-0.01013,0.10342,1.0000,1,0,0,-0.02614,+0.01909,0.3541,-1.115,0,1.0000,1,0,+0.000,-1.115,-1.115,-0.00316,-5.076,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01479,-0.354,0,35.2,34.2
2.013666,0,0,0.276349,0.276349,0.2750,+0.00135,0,0,0.0000,1,1,+0.01818,-0.01073,0.11627,178.07,+0.01928,+0.01904,-0.00120,-0.01022,0.10527,1.0000,1,0,0,-0.02444,+0.01785,0.3310,-1.105,0,1.0000,1,0,+0.000,-1.105,-1.105,-0.00295,-5.180,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.09464,-0.393,0,35.2,34.2
2.042987,0,0,0.276467,0.276467,0.2750,+0.00147,0,0,0.0000,1,1,+0.01818,-0.01073,0.11627,178.07,+0.01914,+0.01905,-0.00043,-0.01028,0.10668,1.0000,1,0,0,-0.02304,+0.01683,0.3122,-1.097,0,1.0000,1,0,+0.000,-1.097,-1.097,-0.00279,-5.299,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.09464,-0.422,0,35.5,35.5
2.069900,0,0,0.276298,0.276298,0.2750,+0.00130,0,0,0.0000,1,1,+0.01976,-0.00902,0.11653,178.38,+0.01921,+0.01907,-0.00070,-0.01013,0.10785,1.0000,1,0,0,-0.02184,+0.01595,0.2958,-1.101,0,1.0000,1,0,+0.000,-1.101,-1.101,-0.00272,-5.436,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.10405,-0.445,0,35.5,35.5
2.098086,0,0,0.275419,0.275419,0.2750,+0.00042,0,0,0.0000,1,1,+0.02085,-0.00421,0.11386,179.24,+0.01941,+0.01911,-0.00150,-0.00940,0.10859,1.0000,1,0,0,-0.02064,+0.01507,0.2796,-1.112,0,1.0000,1,0,+0.000,-1.112,-1.112,-0.00270,-5.590,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.10256,-0.464,0,35.5,35.5
2.129458,0,0,0.273506,0.273506,0.2750,-0.00149,0,0,0.0000,1,1,+0.02051,+0.00285,0.10971,180.51,+0.01956,+0.01917,-0.00194,-0.00774,0.10874,1.0000,1,0,0,-0.01938,+0.01416,0.2626,-1.121,0,1.0000,1,0,+0.000,-1.121,-1.121,-0.00265,-5.693,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.09538,-0.483,0,35.5,35.5
2.160390,0,0,0.270552,0.270552,0.2750,-0.00445,0,0,0.0000,1,1,+0.01973,+0.01220,0.10482,182.20,+0.01959,+0.01923,-0.00178,-0.00507,0.10822,1.0000,1,0,0,-0.01822,+0.01331,0.2468,-1.122,0,1.0000,1,0,+0.000,-1.122,-1.122,-0.00259,-5.851,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.08436,-0.499,0,35.5,35.5
2.191568,0,0,0.267075,0.267075,0.2750,-0.00792,0,0,0.0000,1,1,+0.01830,+0.01993,0.10092,183.59,+0.01941,+0.01925,-0.00079,-0.00170,0.10723,1.0000,1,0,0,-0.01712,+0.01250,0.2319,-1.112,0,1.0000,1,0,+0.000,-1.112,-1.112,-0.00247,-5.988,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.07046,-0.517,0,35.5,35.5
2.221984,0,0,0.263691,0.263691,0.2750,-0.01131,0,0,0.0000,1,1,+0.01355,+0.02548,0.10214,184.59,+0.01864,+0.01917,+0.00267,+0.00189,0.10656,1.0000,1,0,0,-0.01611,+0.01177,0.2182,-1.068,0,1.0000,1,0,+0.000,-1.068,-1.068,-0.00222,-6.146,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05008,-0.531,0,35.5,35.5
2.255286,0,0,0.261372,0.261372,0.2750,-0.01363,0,0,0.0000,1,1,+0.01402,+0.02402,0.10512,184.32,+0.01798,+0.01900,+0.00512,+0.00505,0.10635,1.0000,1,0,0,-0.01507,+0.01101,0.2042,-1.030,0,1.0000,1,0,+0.000,-1.030,-1.030,-0.00198,-6.300,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03752,-0.548,0,35.5,35.5
2.285883,0,0,0.260477,0.260477,0.2750,-0.01452,0,0,0.0000,1,1,+0.01580,+0.02077,0.10872,183.74,+0.01769,+0.01883,+0.00569,+0.00714,0.10667,1.0000,1,0,0,-0.01418,+0.01035,0.1921,-1.014,0,1.0000,1,0,+0.000,-1.014,-1.014,-0.00188,-6.443,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03145,-0.557,0,35.5,35.5
2.316205,0,0,0.260003,0.260003,0.2750,-0.01500,0,0,0.0000,1,1,+0.01580,+0.02077,0.10872,183.74,+0.01744,+0.01865,+0.00603,+0.00893,0.10694,1.0000,1,0,0,-0.01334,+0.00974,0.1808,-0.999,0,1.0000,1,0,+0.000,-0.999,-0.999,-0.00181,-6.657,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03145,-0.562,0,35.5,35.5
2.344538,0,0,0.260508,0.260508,0.2750,-0.01449,0,0,0.0000,1,1,+0.01858,+0.01650,0.11055,182.97,+0.01758,+0.01851,+0.00466,+0.00987,0.10739,1.0000,1,0,0,-0.01261,+0.00921,0.1708,-1.007,0,1.0000,1,0,+0.000,-1.007,-1.007,-0.00184,-6.823,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02382,-0.564,0,35.5,35.5
2.379301,0,0,0.264625,0.264625,0.2750,-0.01038,0,0,0.0000,1,1,+0.01683,-0.00228,0.11941,179.59,+0.01747,+0.01836,+0.00444,+0.00807,0.10917,1.0000,1,0,0,-0.01176,+0.00859,0.1593,-1.001,0,1.0000,1,0,+0.000,-1.001,-1.001,-0.00183,-7.044,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01903,-0.560,0,35.5,35.5
2.408119,0,0,0.267402,0.267402,0.2750,-0.00760,0,0,0.0000,1,1,+0.01683,-0.00228,0.11941,179.59,+0.01739,+0.01824,+0.00424,+0.00677,0.11046,1.0000,1,0,0,-0.01110,+0.00811,0.1504,-0.996,0,1.0000,1,0,+0.000,-0.996,-0.996,-0.00186,-7.277,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01903,-0.549,0,35.5,35.5
2.440876,0,0,0.270670,0.270670,0.2750,-0.00433,0,0,0.0000,1,1,+0.01624,-0.00677,0.12348,178.78,+0.01723,+0.01809,+0.00433,+0.00486,0.11229,1.0000,1,0,0,-0.01040,+0.00759,0.1409,-0.987,0,1.0000,1,0,+0.000,-0.987,-0.987,-0.00187,-7.506,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01720,-0.537,0,35.5,35.5
2.470641,0,0,0.273689,0.273689,0.2750,-0.00131,0,0,0.0000,1,1,+0.01648,-0.01096,0.12717,178.03,+0.01713,+0.01797,+0.00419,+0.00281,0.11422,1.0000,1,0,0,-0.00980,+0.00716,0.1327,-0.982,0,1.0000,1,0,+0.000,-0.982,-0.982,-0.00186,-7.665,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01572,-0.534,0,35.5,35.5
2.499383,0,0,0.275487,0.275487,0.2750,+0.00049,0,0,0.0000,1,1,+0.01598,-0.00792,0.12958,178.57,+0.01699,+0.01785,+0.00430,+0.00146,0.11615,1.0000,1,0,0,-0.00925,+0.00676,0.1253,-0.973,0,1.0000,1,0,+0.000,-0.973,-0.973,-0.00183,-7.768,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01516,-0.534,0,35.5,35.5
2.529659,0,0,0.276885,0.276885,0.2750,+0.00188,0,0,0.0000,1,1,+0.01789,-0.00765,0.13135,178.62,+0.01711,+0.01775,+0.00322,+0.00026,0.11815,1.0000,1,0,0,-0.00871,+0.00636,0.1179,-0.980,0,1.0000,1,0,+0.000,-0.980,-0.980,-0.00191,-7.968,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01426,-0.521,0,35.5,35.5
2.560708,0,0,0.278473,0.278473,0.2750,+0.00347,0,0,0.0000,1,1,+0.01957,-0.01080,0.13380,178.06,+0.01744,+0.01771,+0.00135,-0.00122,0.12025,1.0000,1,0,0,-0.00818,+0.00598,0.1108,-0.999,0,1.0000,1,0,+0.000,-0.999,-0.999,-0.00202,-8.094,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01428,-0.515,0,35.5,35.5
2.593308,0,0,0.280195,0.280195,0.2750,+0.00519,0,0,0.0000,1,1,+0.01814,-0.01382,0.13676,177.51,+0.01754,+0.01768,+0.00074,-0.00299,0.12256,1.0000,1,0,0,-0.00767,+0.00560,0.1038,-1.005,0,1.0000,1,0,+0.000,-1.005,-1.005,-0.00207,-8.252,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01444,-0.510,0,35.5,35.5
2.627605,0,0,0.281114,0.281114,0.2750,+0.00611,0,0,0.0000,1,1,+0.01618,-0.01195,0.13710,177.85,+0.01734,+0.01763,+0.00147,-0.00430,0.12469,1.0000,1,0,0,-0.00716,+0.00523,0.0970,-0.993,0,1.0000,1,0,+0.000,-0.993,-0.993,-0.00205,-8.405,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01434,-0.501,0,35.5,35.5
2.660074,0,0,0.281482,0.281482,0.2750,+0.00648,0,0,0.0000,1,1,+0.01725,-0.01083,0.13867,178.05,+0.01732,+0.01759,+0.00132,-0.00521,0.12664,1.0000,1,0,0,-0.00671,+0.00490,0.0909,-0.993,0,1.0000,1,0,+0.000,-0.993,-0.993,-0.00202,-8.475,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01427,-0.508,0,35.5,35.5
2.695724,0,0,0.282091,0.282091,0.2750,+0.00709,0,0,0.0000,1,1,+0.01783,-0.01314,0.14011,177.64,+0.01740,+0.01756,+0.00080,-0.00641,0.12868,1.0000,1,0,0,-0.00625,+0.00456,0.0846,-0.997,0,1.0000,1,0,+0.000,-0.997,-0.997,-0.00197,-8.507,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01409,-0.522,0,35.5,35.5
2.726197,0,0,0.271671,0.271671,0.2750,-0.00333,0,0,0.0000,1,1,+0.01934,+0.05203,0.15743,189.36,+0.01766,+0.01757,-0.00042,+0.00132,0.13248,1.0000,1,0,0,-0.00588,+0.00429,0.0796,-1.012,0,1.0000,1,0,+0.000,-1.012,-1.012,-0.00216,-8.755,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01401,-0.494,0,35.5,35.5
2.759371,0,0,0.263021,0.263021,0.2750,-0.01198,0,0,0.0000,1,1,+0.01908,+0.05319,0.15605,189.57,+0.01786,+0.01761,-0.00123,+0.00870,0.13583,1.0000,1,0,0,-0.00550,+0.00402,0.0745,-1.023,0,1.0000,1,0,+0.000,-1.023,-1.023,-0.00214,-8.764,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01398,-0.510,0,35.5,35.5
2.791286,0,0,0.257310,0.257310,0.2750,-0.01769,0,0,0.0000,1,1,+0.01942,+0.05077,0.15772,189.14,+0.01807,+0.01768,-0.00198,+0.01449,0.13885,1.0000,1,0,0,-0.00516,+0.00377,0.0699,-1.036,0,1.0000,1,0,+0.000,-1.036,-1.036,-0.00218,-8.848,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01392,-0.513,0,35.5,35.5
2.824242,0,0,0.251287,0.251287,0.2750,-0.02371,0,0,0.0000,1,1,+0.01867,+0.06147,0.15967,191.07,+0.01816,+0.01775,-0.00206,+0.02113,0.14179,1.0000,1,0,0,-0.00483,+0.00353,0.0654,-1.040,0,1.0000,1,0,+0.000,-1.040,-1.040,-0.00215,-9.035,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01395,-0.523,0,35.5,35.5
2.856939,0,0,0.246980,0.246980,0.2750,-0.02802,0,0,0.0000,1,1,+0.01584,+0.06244,0.16082,191.24,+0.01783,+0.01776,-0.00037,+0.02694,0.14447,1.0000,1,0,0,-0.00452,+0.00330,0.0613,-1.022,0,1.0000,1,0,+0.000,-1.022,-1.022,-0.00194,-9.142,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01382,-0.553,0,35.5,35.5
2.887874,0,0,0.243844,0.243844,0.2750,-0.03116,0,0,0.0000,1,1,+0.01654,+0.06486,0.16140,191.68,+0.01766,+0.01774,+0.00042,+0.03202,0.14673,1.0000,1,0,0,-0.00425,+0.00311,0.0576,-1.012,0,1.0000,1,0,+0.000,-1.012,-1.012,-0.00170,-9.142,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01414,-0.600,0,35.5,35.5
2.921183,0,0,0.241785,0.241785,0.2750,-0.03321,0,0,0.0000,1,1,+0.01654,+0.06486,0.16140,191.68,+0.01750,+0.01771,+0.00105,+0.03671,0.14883,1.0000,1,0,0,-0.00398,+0.00291,0.0539,-1.003,0,1.0000,1,0,+0.000,-1.003,-1.003,-0.00170,-9.385,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01414,-0.592,0,35.5,35.5
2.958084,0,0,0.244186,0.244186,0.2750,-0.03081,0,0,0.0000,1,1,+0.01729,+0.04652,0.17096,188.37,+0.01747,+0.01767,+0.00102,+0.03824,0.15228,1.0000,1,0,0,-0.00370,+0.00270,0.0501,-1.001,0,1.0000,1,0,+0.000,-1.001,-1.001,-0.00153,-9.385,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01658,-0.632,0,35.5,35.5
2.993589,0,0,0.247988,0.247988,0.2750,-0.02701,0,0,0.0000,1,1,+0.01727,+0.03781,0.17595,186.81,+0.01744,+0.01764,+0.00100,+0.03817,0.15584,1.0000,1,0,0,-0.00344,+0.00251,0.0466,-0.999,0,1.0000,1,0,+0.000,-0.999,-0.999,-0.00148,-9.507,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01944,-0.641,0,35.5,35.5
3.028180,0,0,0.252039,0.252039,0.2750,-0.02296,0,0,0.0000,1,1,+0.01674,+0.03281,0.17778,185.91,+0.01733,+0.01759,+0.00129,+0.03738,0.15908,1.0000,1,0,0,-0.00321,+0.00235,0.0435,-0.993,0,1.0000,1,0,+0.000,-0.993,-0.993,-0.00137,-9.592,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02270,-0.663,0,35.5,35.5
3.063843,0,0,0.255667,0.255667,0.2750,-0.01933,0,0,0.0000,1,1,+0.01662,+0.03165,0.18130,185.70,+0.01723,+0.01754,+0.00155,+0.03651,0.16244,1.0000,1,0,0,-0.00299,+0.00218,0.0405,-0.987,0,1.0000,1,0,+0.000,-0.987,-0.987,-0.00141,-9.856,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03157,-0.647,0,31.3,31.3
3.097934,0,0,0.260759,0.260759,0.2750,-0.01424,0,0,0.0000,1,1,+0.01665,+0.01902,0.18409,183.42,+0.01714,+0.01748,+0.00169,+0.03397,0.16559,1.0000,1,0,0,-0.00279,+0.00204,0.0379,-0.982,0,1.0000,1,0,+0.000,-0.982,-0.982,-0.00148,-10.102,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.04368,-0.628,0,31.3,31.3
3.133865,0,0,0.265327,0.265327,0.2750,-0.00967,0,0,0.0000,1,1,+0.01488,+0.01659,0.18717,182.99,+0.01680,+0.01738,+0.00289,+0.03132,0.16888,1.0000,1,0,0,-0.00260,+0.00190,0.0352,-0.962,0,1.0000,1,0,+0.000,-0.962,-0.962,-0.00163,-10.412,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.06279,-0.573,0,31.3,31.3
3.171272,0,0,0.269767,0.269767,0.2750,-0.00523,0,0,0.0000,1,1,+0.01539,+0.01194,0.18791,182.15,+0.01658,+0.01725,+0.00337,+0.02827,0.17188,1.0000,1,0,0,-0.00241,+0.00176,0.0327,-0.950,0,1.0000,1,0,+0.000,-0.950,-0.950,-0.00165,-10.611,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.04792,-0.556,0,31.3,31.3
3.212401,0,0,0.275353,0.275353,0.2750,+0.00035,0,0,0.0000,1,1,+0.01419,+0.00150,0.19861,180.27,+0.01617,+0.01707,+0.00448,+0.02370,0.17644,1.0000,1,0,0,-0.00222,+0.00162,0.0301,-0.926,0,1.0000,1,0,+0.000,-0.926,-0.926,-0.00160,-10.805,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05952,-0.541,0,31.3,31.3
3.251639,0,0,0.279062,0.279062,0.2750,+0.00406,0,0,0.0000,1,1,+0.01419,+0.00150,0.19861,180.27,+0.01585,+0.01687,+0.00510,+0.02006,0.18007,1.0000,1,0,0,-0.00205,+0.00150,0.0278,-0.908,0,1.0000,1,0,+0.000,-0.908,-0.908,-0.00159,-10.969,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05952,-0.526,0,31.3,31.3
3.328659,0,0,0.283320,0.283320,0.2750,+0.00832,0,0,0.0000,1,1,+0.01327,-0.00120,0.20069,179.78,+0.01513,+0.01638,+0.00627,+0.01415,0.18581,1.0000,1,0,0,-0.00176,+0.00129,0.0239,-0.867,0,1.0000,1,0,+0.000,-0.867,-0.867,-0.00164,-11.256,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.07984,-0.473,0,31.3,31.3
3.363503,0,0,0.268932,0.268932,0.2750,-0.00607,0,0,0.0000,1,1,+0.01267,+0.08470,0.17542,195.25,+0.01476,+0.01614,+0.00689,+0.02462,0.18426,1.0000,1,0,1,+0.00579,-0.00524,1.0000,-0.846,0,1.0000,1,0,+0.000,-0.846,-0.846,-0.00163,-11.354,+0.00000,+0.00,+0.00000,1,+0.04915,-0.04269,0.11684,-0.455,0,31.3,31.3
3.398293,0,0,0.258904,0.258904,0.2750,-0.01610,0,0,0.0000,1,1,+0.01011,+0.08161,0.17873,194.69,+0.01407,+0.01584,+0.00881,+0.03306,0.18344,1.0000,1,0,1,+0.01221,-0.01072,1.0000,-0.806,0,1.0000,1,0,+0.000,-0.806,-0.806,-0.00151,-11.420,+0.00000,+0.00,+0.00000,1,+0.04909,-0.04226,0.10530,-0.443,0,31.3,31.3
3.434676,0,0,0.252474,0.252474,0.2750,-0.02253,0,0,0.0000,1,1,+0.00966,+0.07625,0.18325,193.72,+0.01340,+0.01546,+0.01033,+0.03971,0.18341,1.0000,1,0,1,+0.01780,-0.01574,1.0000,-0.768,0,1.0000,1,0,+0.000,-0.768,-0.768,-0.00133,-11.512,+0.00000,+0.00,+0.00000,1,+0.04855,-0.04334,0.09987,-0.444,0,31.3,31.3
3.469948,0,0,0.249511,0.249511,0.2750,-0.02549,0,0,0.0000,1,1,+0.00886,+0.06910,0.18799,192.44,+0.01272,+0.01505,+0.01167,+0.04411,0.18410,1.0000,1,0,1,+0.02252,-0.02012,1.0000,-0.729,0,1.0000,1,0,+0.000,-0.729,-0.729,-0.00117,-11.704,+0.00000,+0.00,+0.00000,1,+0.04926,-0.04493,0.08367,-0.445,0,31.3,31.3
3.505903,0,0,0.258561,0.258561,0.2750,-0.01644,0,0,0.0000,1,1,+0.00892,+0.01053,0.20690,181.89,+0.01214,+0.01461,+0.01234,+0.03900,0.18757,1.0000,1,0,0,+0.02252,-0.02012,1.0000,-0.695,0,1.0000,1,0,+0.000,-0.695,-0.695,-0.00098,-11.840,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.07553,-0.456,0,31.3,31.3
3.542659,0,0,0.267983,0.267983,0.2750,-0.00702,0,0,0.0000,1,1,+0.01003,-0.00253,0.21794,179.55,+0.01181,+0.01417,+0.01181,+0.03255,0.19229,1.0000,1,0,0,+0.02252,-0.02012,1.0000,-0.677,0,1.0000,1,0,+0.000,-0.677,-0.677,-0.00078,-11.840,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.06918,-0.485,0,31.3,31.3
3.579939,0,0,0.284777,0.284777,0.2750,+0.00978,0,0,0.0000,1,1,+0.00172,-0.05404,0.24683,170.27,+0.01022,+0.01355,+0.01664,+0.01895,0.20086,1.0000,1,0,0,+0.02252,-0.02012,1.0000,-0.586,0,1.0000,1,0,+0.000,-0.586,-0.586,-0.00047,-12.092,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05174,-0.467,0,31.3,31.3
3.617406,0,0,0.296721,0.296721,0.2750,+0.02172,0,0,0.0000,1,1,+0.00172,-0.05404,0.24683,170.27,+0.00888,+0.01281,+0.01966,+0.00743,0.20811,1.0000,1,0,0,+0.02252,-0.02012,1.0000,-0.509,0,1.0000,1,0,+0.000,-0.509,-0.509,-0.00022,-12.225,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05174,-0.449,0,31.3,31.3
3.657471,0,0,0.310556,0.310556,0.2750,+0.03556,0,0,0.0000,1,1,-0.00204,-0.08064,0.26492,165.48,+0.00706,+0.01185,+0.02397,-0.00727,0.21759,1.0000,1,0,0,+0.02252,-0.02012,1.0000,-0.404,0,1.0000,1,0,+0.000,-0.404,-0.404,+0.00008,-12.317,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05273,-0.417,0,31.3,31.3
3.702886,0,0,0.321835,0.321835,0.2750,+0.04684,0,0,0.0000,1,1,-0.00391,-0.08816,0.27222,164.13,+0.00503,+0.01059,+0.02781,-0.02224,0.22770,1.0000,1,0,0,+0.02252,-0.02012,1.0000,-0.288,0,1.0000,1,0,+0.000,-0.288,-0.288,+0.00032,-12.353,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.04737,-0.359,0,31.3,31.3
3.742532,0,0,0.329932,0.329932,0.2750,+0.05493,0,0,0.0000,1,1,-0.00636,-0.09888,0.28093,162.20,+0.00314,+0.00936,+0.03107,-0.03492,0.23651,1.0000,1,0,0,+0.02252,-0.02012,1.0000,-0.180,0,1.0000,1,0,+0.000,-0.180,-0.180,+0.00075,-12.346,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03069,-0.353,0,31.3,31.3
3.782810,0,0,0.336033,0.336033,0.2750,+0.06103,0,0,0.0000,1,1,-0.00891,-0.10634,0.29011,160.86,+0.00112,+0.00798,+0.03427,-0.04689,0.24549,1.0000,1,0,0,+0.02252,-0.02012,1.0000,-0.064,0,1.0000,1,0,+0.000,-0.064,-0.064,+0.00122,-12.346,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02211,-0.347,0,31.3,31.3
3.824654,0,0,0.340000,0.340000,0.2750,+0.06852,0,0,0.0000,1,1,-0.01398,-0.12798,0.30832,156.96,-0.00149,+0.00634,+0.03915,-0.06092,0.25636,1.0000,1,0,0,+0.02252,-0.02012,1.0000,+0.085,0,1.0000,1,0,+0.000,+0.085,+0.085,+0.00179,-12.346,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02362,-0.332,0,31.3,31.3
3.868977,0,0,0.340000,0.340000,0.2750,+0.07472,0,0,0.0000,1,1,-0.01759,-0.13948,0.31996,154.89,-0.00441,+0.00439,+0.04400,-0.07517,0.26790,1.0000,1,0,0,+0.02252,-0.02012,1.0000,+0.253,0,1.0000,1,0,+0.000,+0.253,+0.253,+0.00236,-12.346,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02540,-0.301,0,31.3,31.3
3.919812,0,0,0.340000,0.340000,0.2750,+0.07950,0,0,0.0000,1,1,-0.02007,-0.14976,0.33199,153.04,-0.00758,+0.00196,+0.04774,-0.09029,0.28089,1.0000,1,0,0,+0.02038,-0.01821,0.9051,+0.435,0,1.0000,1,0,+0.000,+0.435,+0.435,+0.00289,-12.346,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02788,-0.248,0,31.3,31.3
3.971091,0,0,0.340000,0.340000,0.2750,+0.08579,0,0,0.0000,1,1,-0.02932,-0.17329,0.36464,148.81,-0.01202,-0.00089,+0.05565,-0.10723,0.29798,1.0000,1,0,0,+0.01839,-0.01643,0.8169,+0.689,0,1.0000,1,0,+0.000,+0.689,+0.689,+0.00365,-12.346,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.04788,-0.174,0,31.3,31.3
