t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,v_f,sz_f,sig_k,live,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
19.026244,3,1,0.239683,0.239683,0.2400,-0.00032,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.803,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.933,0,214.2,0.0
19.036906,3,1,0.239685,0.239685,0.2400,-0.00031,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.803,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.933,0,214.2,0.0
19.041353,3,1,0.239686,0.239686,0.2400,-0.00031,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.793,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.718,0,214.2,0.0
19.045914,3,1,0.239687,0.239687,0.2400,-0.00031,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.793,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.718,0,214.2,0.0
19.050278,3,1,0.239688,0.239688,0.2400,-0.00031,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.792,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.699,0,214.2,0.0
19.054854,3,1,0.239689,0.239689,0.2400,-0.00031,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.792,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.699,0,214.2,0.0
19.059542,3,1,0.239690,0.239690,0.2400,-0.00031,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.793,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.704,0,214.2,0.0
19.064236,3,1,0.239691,0.239691,0.2400,-0.00031,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.793,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.704,0,214.2,0.0
19.068905,3,1,0.239692,0.239692,0.2400,-0.00031,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.794,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.729,0,214.2,0.0
19.073536,3,1,0.239693,0.239693,0.2400,-0.00031,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.794,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.734,0,214.2,0.0
19.078151,3,1,0.239694,0.239694,0.2400,-0.00031,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.794,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.734,0,214.2,0.0
19.082437,3,1,0.239695,0.239695,0.2400,-0.00031,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.797,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.784,0,214.2,0.0
19.087091,3,1,0.239696,0.239696,0.2400,-0.00030,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.797,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.784,0,214.2,0.0
19.091696,3,1,0.239697,0.239697,0.2400,-0.00030,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.797,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.784,0,214.2,0.0
19.098993,3,1,0.239698,0.239698,0.2400,-0.00030,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.793,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.701,0,214.2,0.0
19.103460,3,1,0.239699,0.239699,0.2400,-0.00030,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.794,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.706,0,214.2,0.0
19.108184,3,1,0.239700,0.239700,0.2400,-0.00030,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.796,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.756,0,214.2,0.0
19.113002,3,1,0.239701,0.239701,0.2400,-0.00030,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.796,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.756,0,214.2,0.0
19.117647,3,1,0.239702,0.239702,0.2400,-0.00030,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.796,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.756,0,214.2,0.0
19.136491,3,1,0.239705,0.239705,0.2400,-0.00029,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.795,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.724,0,214.2,0.0
19.141084,3,1,0.239706,0.239706,0.2400,-0.00029,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.783,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.456,0,214.2,0.0
19.145395,3,1,0.239707,0.239707,0.2400,-0.00029,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.783,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.456,0,214.2,0.0
19.150144,3,1,0.239708,0.239708,0.2400,-0.00029,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.785,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.482,0,214.2,0.0
19.154874,3,1,0.239709,0.239709,0.2400,-0.00029,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.785,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.484,0,214.2,0.0
19.159515,3,1,0.239710,0.239710,0.2400,-0.00029,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.785,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.484,0,214.2,0.0
19.163861,3,1,0.239711,0.239711,0.2400,-0.00029,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.785,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.484,0,214.2,0.0
19.168635,3,1,0.239712,0.239712,0.2400,-0.00029,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.784,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.449,0,214.2,0.0
19.173151,3,1,0.239713,0.239713,0.2400,-0.00029,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.787,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.507,0,214.2,0.0
19.177766,3,1,0.239713,0.239713,0.2400,-0.00029,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.787,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.507,0,214.2,0.0
19.182172,3,1,0.239714,0.239714,0.2400,-0.00029,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.787,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.507,0,214.2,0.0
19.186672,3,1,0.239715,0.239715,0.2400,-0.00028,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.786,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.461,0,214.2,0.0
19.190973,3,1,0.239716,0.239716,0.2400,-0.00028,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.788,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.499,0,214.2,0.0
19.195594,3,1,0.239717,0.239717,0.2400,-0.00028,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.788,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.499,0,214.2,0.0
19.200383,3,1,0.239718,0.239718,0.2400,-0.00028,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.787,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.480,0,214.2,0.0
19.204819,3,1,0.239719,0.239719,0.2400,-0.00028,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.787,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.480,0,214.2,0.0
19.209343,3,1,0.239719,0.239719,0.2400,-0.00028,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.790,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.543,0,214.2,0.0
19.213763,3,1,0.239720,0.239720,0.2400,-0.00028,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.790,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.543,0,214.2,0.0
19.218018,3,1,0.239721,0.239721,0.2400,-0.00028,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.790,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.537,0,214.2,0.0
19.222804,3,1,0.239722,0.239722,0.2400,-0.00028,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.790,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.537,0,214.2,0.0
19.227167,3,1,0.239723,0.239723,0.2400,-0.00028,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.790,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.535,0,214.2,0.0
19.231939,3,1,0.239724,0.239724,0.2400,-0.00028,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.790,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.535,0,214.2,0.0
19.240943,3,1,0.239725,0.239725,0.2400,-0.00027,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.790,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.535,0,214.2,0.0
19.245934,3,1,0.239726,0.239726,0.2400,-0.00027,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.781,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.314,0,214.2,0.0
19.250529,3,1,0.239727,0.239727,0.2400,-0.00027,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.785,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.381,0,214.2,0.0
19.255022,3,1,0.239728,0.239728,0.2400,-0.00027,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.785,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.381,0,214.2,0.0
19.259612,3,1,0.239729,0.239729,0.2400,-0.00027,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.785,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.372,0,214.2,0.0
19.264217,3,1,0.239729,0.239729,0.2400,-0.00027,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.785,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.372,0,214.2,0.0
19.268863,3,1,0.239730,0.239730,0.2400,-0.00027,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.786,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.398,0,214.2,0.0
19.273067,3,1,0.239731,0.239731,0.2400,-0.00027,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.786,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.398,0,214.2,0.0
19.277493,3,1,0.239732,0.239732,0.2400,-0.00027,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.786,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.372,0,214.2,0.0
19.281998,3,1,0.239733,0.239733,0.2400,-0.00027,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.786,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.372,0,207.4,0.0
19.286680,3,1,0.239734,0.239734,0.2400,-0.00027,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.786,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.372,0,207.4,0.0
19.291244,3,1,0.239734,0.239734,0.2400,-0.00027,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.786,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.372,0,207.4,0.0
19.295765,3,1,0.239735,0.239735,0.2400,-0.00026,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.787,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.372,0,207.4,0.0
19.300372,3,1,0.239736,0.239736,0.2400,-0.00026,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.787,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.372,0,207.4,0.0
19.304857,3,1,0.239737,0.239737,0.2400,-0.00026,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.787,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.372,0,207.4,0.0
19.309116,3,1,0.239737,0.239737,0.2400,-0.00026,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.787,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.357,0,207.4,0.0
19.313691,3,1,0.239738,0.239738,0.2400,-0.00026,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.787,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.357,0,207.4,0.0
19.318154,3,1,0.239739,0.239739,0.2400,-0.00026,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.787,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.357,0,207.4,0.0
19.322775,3,1,0.239740,0.239740,0.2400,-0.00026,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.787,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.357,0,207.4,0.0
19.328908,3,1,0.239741,0.239741,0.2400,-0.00026,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.788,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.358,0,207.4,0.0
19.333920,3,1,0.239742,0.239742,0.2400,-0.00026,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.788,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.358,0,207.4,0.0
19.338648,3,1,0.239743,0.239743,0.2400,-0.00026,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.785,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.278,0,207.4,0.0
19.343169,3,1,0.239743,0.239743,0.2400,-0.00026,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.785,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.278,0,207.4,0.0
19.348031,3,1,0.239744,0.239744,0.2400,-0.00026,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.787,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.311,0,207.4,0.0
19.352631,3,1,0.239745,0.239745,0.2400,-0.00026,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.789,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.349,0,207.4,0.0
19.356859,3,1,0.239746,0.239746,0.2400,-0.00025,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.789,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.349,0,207.4,0.0
19.361130,3,1,0.239746,0.239746,0.2400,-0.00025,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.789,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.349,0,207.4,0.0
19.365514,3,1,0.239747,0.239747,0.2400,-0.00025,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.787,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.305,0,207.4,0.0
19.370051,3,1,0.239748,0.239748,0.2400,-0.00025,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.790,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.350,0,207.4,0.0
19.374554,3,1,0.239749,0.239749,0.2400,-0.00025,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.790,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.350,0,207.4,0.0
19.379132,3,1,0.239749,0.239749,0.2400,-0.00025,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.791,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.373,0,207.4,0.0
19.383304,3,1,0.239750,0.239750,0.2400,-0.00025,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.791,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.373,0,207.4,0.0
19.390495,3,1,0.239751,0.239751,0.2400,-0.00025,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.792,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.392,0,207.4,0.0
19.394873,3,1,0.239752,0.239752,0.2400,-0.00025,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.792,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.392,0,207.4,0.0
19.401951,3,1,0.239753,0.239753,0.2400,-0.00025,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.792,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.389,0,207.4,0.0
19.406424,3,1,0.239754,0.239754,0.2400,-0.00025,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.792,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.363,0,207.4,0.0
19.411222,3,1,0.239755,0.239755,0.2400,-0.00025,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.792,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.363,0,207.4,0.0
19.415804,3,1,0.239756,0.239756,0.2400,-0.00024,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.792,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.364,0,207.4,0.0
19.420499,3,1,0.239756,0.239756,0.2400,-0.00024,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.792,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.364,0,207.4,0.0
19.424974,3,1,0.239757,0.239757,0.2400,-0.00024,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.794,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.392,0,207.4,0.0
19.429624,3,1,0.239758,0.239758,0.2400,-0.00024,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.794,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.392,0,207.4,0.0
19.433951,3,1,0.239758,0.239758,0.2400,-0.00024,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.794,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.403,0,207.4,0.0
19.440846,3,1,0.239760,0.239760,0.2400,-0.00024,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.794,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.403,0,207.4,0.0
19.445286,3,1,0.239760,0.239760,0.2400,-0.00024,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00000,0.00000,0.0000,0,0,1,+5.000,+0.000,+5.000,+0.05000,-19.794,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-7.382,0,207.4,0.0
