t,seg,active_gate,thrust,base_thrust,vtrim,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,steer,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
12.5781,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02555,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.059,0,213.3,0.0
12.5824,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.056,0,213.3,0.0
12.5869,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.056,0,213.3,0.0
12.5915,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.056,0,213.3,0.0
12.5962,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.056,0,213.3,0.0
12.6006,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02556,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.057,0,213.3,0.0
12.6050,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02556,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.057,0,213.3,0.0
12.6094,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.062,0,213.3,0.0
12.6138,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02554,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.062,0,213.3,0.0
12.6185,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.054,0,213.3,0.0
12.6235,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.055,0,213.3,0.0
12.6283,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.055,0,213.3,0.0
12.6325,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.056,0,213.3,0.0
12.6372,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.056,0,213.3,0.0
12.6418,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02560,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.048,0,213.3,0.0
12.6464,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02560,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.048,0,213.3,0.0
12.6515,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.055,0,213.3,0.0
12.6568,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02557,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.055,0,213.3,0.0
12.6622,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02556,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.056,0,213.3,0.0
12.6669,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.045,0,213.3,0.0
12.6718,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.045,0,213.3,0.0
12.6763,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02560,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.048,0,213.3,0.0
12.6808,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02560,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.048,0,213.3,0.0
12.6855,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02560,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.049,0,213.3,0.0
12.6898,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02560,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.049,0,213.3,0.0
12.6943,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02562,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.043,0,213.3,0.0
12.6986,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02562,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.043,0,213.3,0.0
12.7040,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02560,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.048,0,213.3,0.0
12.7091,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02560,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.048,0,213.3,0.0
12.7135,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.054,0,213.3,0.0
12.7185,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02558,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.054,0,213.3,0.0
12.7228,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.047,0,213.3,0.0
12.7274,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.047,0,213.3,0.0
12.7319,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.047,0,213.3,0.0
12.7363,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.047,0,213.3,0.0
12.7409,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.047,0,213.3,0.0
12.7459,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.045,0,213.3,0.0
12.7501,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.045,0,213.3,0.0
12.7547,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02563,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.043,0,213.3,0.0
12.7594,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02563,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.043,0,213.3,0.0
12.7641,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02564,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.038,0,213.3,0.0
12.7683,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02564,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.038,0,213.3,0.0
12.7730,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02563,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.043,0,213.3,0.0
12.7772,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02563,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.043,0,213.3,0.0
12.7819,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02567,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.033,0,213.3,0.0
12.7867,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02567,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.033,0,213.3,0.0
12.7913,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.036,0,213.3,0.0
12.7960,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.036,0,213.3,0.0
12.8006,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.036,0,213.3,0.0
12.8053,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.031,0,213.3,0.0
12.8098,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.031,0,213.3,0.0
12.8146,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.036,0,213.3,0.0
12.8192,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.036,0,213.3,0.0
12.8238,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.030,0,213.3,0.0
12.8281,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.030,0,213.3,0.0
12.8325,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02567,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.032,0,213.3,0.0
12.8367,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02567,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.032,0,213.3,0.0
12.8414,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.034,0,213.3,0.0
12.8458,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.034,0,213.3,0.0
12.8504,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.030,0,213.3,0.0
12.8547,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.030,0,213.3,0.0
12.8590,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.027,0,213.3,0.0
12.8637,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.027,0,213.3,0.0
12.8682,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.029,0,213.3,0.0
12.8725,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.029,0,213.3,0.0
12.8770,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.031,0,213.3,0.0
12.8813,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.031,0,213.3,0.0
12.8855,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.029,0,213.3,0.0
12.8902,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.029,0,213.3,0.0
12.8945,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.025,0,213.3,0.0
12.8992,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.025,0,213.3,0.0
12.9043,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.029,0,213.3,0.0
12.9093,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.025,0,213.3,0.0
12.9135,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.025,0,213.3,0.0
12.9179,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.025,0,213.3,0.0
12.9225,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.030,0,213.3,0.0
12.9270,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02571,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.024,0,213.3,0.0
12.9316,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02571,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.024,0,213.3,0.0
12.9376,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.022,0,213.3,0.0
12.9424,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.022,0,213.3,0.0
12.9470,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.021,0,213.3,0.0
12.9516,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02574,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.016,0,213.3,0.0
12.9561,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02574,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.016,0,213.3,0.0
12.9607,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02574,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.016,0,213.3,0.0
12.9652,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.025,0,213.3,0.0
12.9699,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.025,0,213.3,0.0
12.9744,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02571,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.024,0,213.3,0.0
12.9791,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02574,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.016,0,213.3,0.0
12.9833,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02574,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.016,0,213.3,0.0
12.9874,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02573,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.019,0,213.3,0.0
12.9920,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02573,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.019,0,213.3,0.0
12.9966,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02574,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.016,0,213.3,0.0
13.0012,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02574,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.016,0,213.3,0.0
13.0058,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02574,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.016,0,213.3,0.0
13.0103,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.028,0,213.3,0.0
13.0149,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02573,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.018,0,213.3,0.0
13.0193,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02573,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.018,0,213.3,0.0
13.0235,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02573,-12.757,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.018,0,213.3,0.0
13.0281,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.029,0,213.3,0.0
13.0327,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.029,0,213.3,0.0
13.0376,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.031,0,213.3,0.0
13.0423,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.028,0,213.3,0.0
13.0513,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.028,0,213.3,0.0
13.0559,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02565,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.036,0,213.3,0.0
13.0606,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02565,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.036,0,213.3,0.0
13.0650,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02565,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.038,0,213.3,0.0
13.0693,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02565,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.038,0,213.3,0.0
13.0747,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02565,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.037,0,213.3,0.0
13.0793,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02567,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.033,0,213.3,0.0
13.0839,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02567,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.033,0,213.3,0.0
13.0886,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.030,0,213.3,0.0
13.0932,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.030,0,213.3,0.0
13.0976,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.030,0,213.3,0.0
13.1024,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.030,0,213.3,0.0
13.1071,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02567,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.033,0,213.3,0.0
13.1117,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02567,-12.758,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.033,0,213.3,0.0
