t,seg,active_gate,thrust,gate_found,v_err,size_frac,cy,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
5.6523,1,0,0.2750,0,+0.00000,0.00000,0.00,-2.155,-0.00082,-17.80,+0.00000,1,+0.00196,+0.00000,0.01085,+0.087,0,17.3,17.3
5.7029,1,0,0.2750,0,+0.00000,0.00000,0.00,-1.924,-0.00065,-17.80,+0.00000,1,-0.00607,+0.00000,0.00838,+0.241,0,17.3,17.3
5.7502,1,0,0.2750,0,+0.00000,0.00000,0.00,-1.866,-0.00051,-17.80,+0.00000,1,-0.02203,+0.00000,0.00724,+0.452,0,17.3,17.3
5.8013,1,0,0.2750,0,+0.00000,0.00000,0.00,-1.828,-0.00043,-17.80,+0.00000,1,-0.03671,+0.00000,0.01169,+0.636,0,17.3,17.3
5.8570,1,0,0.2750,0,+0.00000,0.00000,0.00,-1.737,-0.00033,-17.80,+0.00000,1,-0.16698,+0.00000,0.01615,+0.740,0,17.3,17.3
5.9200,1,0,0.2750,0,+0.00000,0.00000,0.00,-1.717,-0.00025,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+0.873,0,17.3,17.3
6.0148,1,0,0.2750,0,+0.00000,0.00000,0.00,+2.213,-0.41140,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+5.513,0,17.3,17.3
6.1066,1,0,0.2750,0,+0.00000,0.00000,0.00,+3.406,+0.03560,-17.80,+0.00000,1,+0.80105,+0.00000,0.00375,+3.801,0,17.3,17.3
6.1910,1,0,0.2750,0,+0.00000,0.00000,0.00,+3.620,-0.01660,-17.80,+0.00000,1,+0.56067,+0.00000,0.01680,+2.237,0,17.6,17.6
6.2496,1,0,0.2750,0,+0.00000,0.00000,0.00,+3.572,-0.01216,-17.80,+0.00000,1,+0.59288,+0.00000,0.01531,+1.592,0,17.6,17.6
6.3017,1,0,0.2750,1,+0.13424,0.53429,204.16,+3.141,-0.01047,-17.80,+0.00000,1,+0.58630,+0.38083,0.01455,+1.110,0,17.6,17.6
6.3917,1,0,0.2750,1,+0.69348,0.23882,304.83,+2.575,-0.00704,-17.80,+0.00000,1,+0.58948,+0.37934,0.01369,+0.841,0,17.6,17.6
6.4299,1,0,0.2750,1,+0.89738,0.07678,341.53,+2.281,-0.00593,-17.80,+0.00000,1,+0.59089,+0.37759,0.01365,+0.921,0,17.6,17.6
6.4603,1,0,0.2750,1,+0.97063,0.02079,354.71,+2.147,-0.00525,-17.80,+0.00000,1,+0.59533,+0.37309,0.01310,+0.914,0,17.6,17.6
6.4880,1,0,0.2750,1,-0.25389,0.11027,134.30,+2.077,-0.00464,-17.80,+0.00000,1,+0.59719,+0.36965,0.01350,+0.775,0,17.6,17.6
6.5164,1,0,0.2750,1,-0.25255,0.11194,134.54,+1.812,-0.00404,-17.80,+0.00000,1,+0.59635,+0.36767,0.01319,+1.109,0,17.6,17.6
6.5469,1,0,0.2750,1,-0.25154,0.11318,134.72,+1.713,-0.00356,-17.80,+0.00000,1,+0.59573,+0.36817,0.01338,+1.108,0,17.6,17.6
6.5757,1,0,0.2750,1,-0.25154,0.11318,134.72,+1.623,-0.00329,-17.80,+0.00000,1,+0.59573,+0.36817,0.01338,+1.121,0,17.6,17.6
6.6059,1,0,0.2750,1,-0.25044,0.11693,134.92,+1.489,-0.00273,-17.80,+0.00000,1,+0.60560,+0.35518,0.01383,+1.204,0,17.6,17.6
6.6379,1,0,0.2750,1,-0.25135,0.11941,134.76,+1.358,-0.00236,-17.80,+0.00000,1,+0.60476,+0.35462,0.01408,+1.325,0,17.6,17.6
6.6673,1,0,0.2750,1,-0.25135,0.11941,134.76,+1.259,-0.00218,-17.80,+0.00000,1,+0.60476,+0.35462,0.01408,+1.438,0,17.6,17.6
6.6984,1,0,0.2750,1,-0.25176,0.12210,134.68,+1.131,-0.00183,-17.80,+0.00000,1,+0.60924,+0.34937,0.01420,+1.613,0,17.6,17.6
6.7283,1,0,0.2750,1,-0.25371,0.12497,134.33,+1.054,-0.00162,-17.80,+0.00000,1,+0.60897,+0.34502,0.01466,+1.701,0,17.6,17.6
6.7593,1,0,0.2750,1,-0.25683,0.12608,133.77,+0.929,-0.00139,-17.80,+0.00000,1,+0.60930,+0.33995,0.01454,+1.920,0,17.6,17.6
6.7915,1,0,0.2750,1,-0.25853,0.12741,133.46,+0.861,-0.00124,-17.80,+0.00000,1,+0.61010,+0.33248,0.01466,+2.013,0,17.6,17.6
6.8225,1,0,0.2750,1,-0.25970,0.12802,133.25,+0.727,-0.00106,-17.80,+0.00000,1,+0.60634,+0.32521,0.01456,+2.290,0,17.6,17.6
6.8559,1,0,0.2750,1,-0.25842,0.12850,133.48,+0.659,-0.00092,-17.80,+0.00000,1,+0.60096,+0.32028,0.01444,+2.416,0,17.6,17.6
6.8865,1,0,0.2750,1,-0.25719,0.13053,133.71,+0.620,-0.00082,-17.80,+0.00000,1,+0.60045,+0.31062,0.01477,+2.478,0,17.6,17.6
6.9208,1,0,0.2750,1,-0.25104,0.13123,134.81,+0.536,-0.00071,-17.80,+0.00000,1,+0.59041,+0.31095,0.01438,+2.670,0,17.6,17.6
6.9492,1,0,0.2750,1,-0.24892,0.13333,135.19,+0.492,-0.00062,-17.80,+0.00000,1,+0.58346,+0.30659,0.01401,+2.760,0,17.6,17.6
6.9799,1,0,0.2750,1,-0.24142,0.13586,136.55,+0.467,-0.00053,-17.80,+0.00000,1,+0.57742,+0.30035,0.01324,+2.865,0,17.6,17.6
7.0125,1,0,0.2750,1,-0.23640,0.14033,137.45,+0.429,-0.00048,-17.80,+0.00000,1,+0.56864,+0.29836,0.01316,+2.966,0,17.6,17.6
7.0483,1,0,0.2750,1,-0.23640,0.14033,137.45,+0.359,-0.00040,-17.80,+0.00000,1,+0.56864,+0.29836,0.01316,+3.234,0,17.6,17.6
7.0823,1,0,0.2750,1,-0.22123,0.14011,140.18,+0.272,-0.00034,-17.80,+0.00000,1,+0.55959,+0.28392,0.01441,+3.551,0,17.6,17.6
7.1183,1,0,0.2750,1,-0.22421,0.14391,139.64,+0.215,-0.00030,-17.80,+0.00000,1,+0.56211,+0.26830,0.01514,+3.780,0,17.6,17.6
7.1509,1,0,0.2750,1,-0.21551,0.14120,141.21,+0.143,-0.00025,-17.80,+0.00000,1,+0.55861,+0.25895,0.01591,+4.044,0,17.6,17.6
7.1843,1,0,0.2750,1,-0.21949,0.14316,140.49,+0.188,-0.00022,-17.80,+0.00000,1,+0.55544,+0.24941,0.01537,+3.977,0,17.6,17.6
7.2153,1,0,0.2750,1,-0.21038,0.14011,142.13,+0.131,-0.00019,-17.80,+0.00000,1,+0.55927,+0.23254,0.01526,+4.244,0,28.3,28.3
7.2493,1,0,0.2750,1,-0.21076,0.14011,142.06,+0.083,-0.00017,-17.80,+0.00000,1,+0.54689,+0.23290,0.01477,+4.474,0,28.3,28.3
7.2854,1,0,0.2750,1,-0.20527,0.14087,143.05,+0.015,-0.00014,-17.80,+0.00000,1,+0.52616,+0.24192,0.01498,+4.768,0,28.3,28.3
7.3178,1,0,0.2750,1,-0.19334,0.13766,145.20,+0.037,-0.00012,-17.80,+0.00000,1,+0.52296,+0.23098,0.01483,+4.845,0,28.3,28.3
7.3633,1,0,0.2750,1,-0.19141,0.13687,145.55,-0.014,-0.00010,-17.80,+0.00000,1,+0.51864,+0.22349,0.01500,+5.126,0,28.3,28.3
7.3991,1,0,0.2750,1,-0.18651,0.13586,146.43,-0.044,-0.00009,-17.80,+0.00000,1,+0.50859,+0.21998,0.01474,+5.318,0,28.3,28.3
7.4300,1,0,0.2750,1,-0.18506,0.13608,146.69,-0.094,-0.00008,-17.80,+0.00000,1,+0.50373,+0.21127,0.01431,+5.581,0,28.3,28.3
7.4628,1,0,0.2750,1,-0.17835,0.13414,147.90,-0.125,-0.00006,-17.80,+0.00000,1,+0.49476,+0.19995,0.01397,+5.780,0,28.3,28.3
7.4960,1,0,0.2750,1,-0.17639,0.13437,148.25,-0.136,-0.00006,-17.80,+0.00000,1,+0.48606,+0.19241,0.01325,+5.969,0,28.3,28.3
7.5250,1,0,0.2750,1,-0.17497,0.13310,148.51,+0.035,-0.00005,-17.80,+0.00000,1,+0.47766,+0.18440,0.01238,+5.629,0,28.3,28.3
7.5584,1,0,0.2750,1,-0.17093,0.13597,149.23,-0.010,-0.00004,-17.80,+0.00000,1,+0.46704,+0.17665,0.01199,+5.846,0,28.3,28.3
7.5884,1,0,0.2750,1,-0.16524,0.13699,150.26,-0.040,-0.00004,-17.80,+0.00000,1,+0.45616,+0.00000,0.01178,+6.011,0,28.3,28.3
7.6204,1,0,0.2750,1,-0.16119,0.13642,150.99,-0.104,-0.00003,-17.80,+0.00000,1,+0.44505,+0.00000,0.01166,+6.337,0,28.3,28.3
7.6509,1,0,0.2750,1,-0.15634,0.13574,151.86,-0.124,-0.00003,-17.80,+0.00000,1,+0.43386,+0.00000,0.01125,+6.487,0,28.3,28.3
7.6807,1,0,0.2750,1,-0.15102,0.13699,152.82,-0.173,-0.00002,-17.80,+0.00000,1,+0.42636,+0.00000,0.01122,+6.768,0,28.3,28.3
7.7151,1,0,0.2750,1,-0.14711,0.13856,153.52,-0.194,-0.00002,-17.80,+0.00000,1,+0.41751,+0.00000,0.01047,+6.909,0,28.3,28.3
7.7476,1,0,0.2750,1,-0.14711,0.13856,153.52,-0.253,-0.00002,-17.80,+0.00000,1,+0.41751,+0.00000,0.01047,+7.138,0,28.3,28.3
7.7792,1,0,0.2750,1,-0.14222,0.13922,154.40,-0.276,-0.00002,-17.80,+0.00000,1,+0.40561,+0.00000,0.01059,+7.380,0,28.3,28.3
7.8136,1,0,0.2750,1,-0.14023,0.13922,154.76,-0.325,-0.00001,-17.80,+0.00000,1,+0.39513,+0.00000,0.01032,+7.611,0,28.3,28.3
7.8487,1,0,0.2750,1,-0.13520,0.13833,155.66,-0.228,-0.00001,-17.80,+0.00000,1,+0.38380,+0.16733,0.01066,+7.450,0,28.3,28.3
7.8801,1,0,0.2750,1,-0.12305,0.13777,157.85,-0.266,-0.00001,-17.80,+0.00000,1,+0.36181,+0.17792,0.01092,+7.646,0,28.3,28.3
7.9158,1,0,0.2750,1,-0.11346,0.13777,159.58,-0.442,-0.00001,-17.80,+0.00000,1,+0.34861,+0.17982,0.01075,+8.266,0,28.3,28.3
7.9471,1,0,0.2750,1,-0.11346,0.13777,159.58,-0.473,-0.00001,-17.80,+0.00000,1,+0.34861,+0.17982,0.01075,+8.320,0,28.3,28.3
7.9828,1,0,0.2750,1,-0.06021,0.13017,169.16,-0.516,-0.00001,-17.80,+0.00000,1,+0.32370,+0.17068,0.01004,+8.513,0,28.3,28.3
8.0140,1,0,0.2750,1,-0.04570,0.13100,171.77,-0.548,-0.00001,-17.80,+0.00000,1,+0.31232,+0.16764,0.00972,+8.708,0,28.3,28.3
8.0519,1,0,0.2750,1,-0.04570,0.13100,171.77,-0.617,-0.00000,-17.80,+0.00000,1,+0.31232,+0.16764,0.00972,+8.982,0,28.3,28.3
8.0861,1,0,0.2750,1,-0.01353,0.13159,177.57,-0.654,-0.00000,-17.80,+0.00000,1,+0.28494,+0.16236,0.00843,+9.124,0,28.3,28.3
8.1198,1,0,0.2750,1,+0.00414,0.13182,180.75,-0.712,-0.00000,-17.80,+0.00000,1,+0.27270,+0.16476,0.00790,+9.304,0,28.3,28.3
8.1502,1,0,0.2750,1,+0.00414,0.13182,180.75,-0.725,-0.00000,-17.80,+0.00000,1,+0.27270,+0.16476,0.00790,+8.872,0,28.3,28.3
8.1823,1,0,0.2750,1,+0.04216,0.13310,187.59,-0.723,-0.00000,-17.80,+0.00000,1,+0.23297,+0.17881,0.00674,+7.996,0,28.3,28.3
8.2142,1,0,0.2750,1,+0.06203,0.13322,191.17,-0.722,-0.00000,-17.80,+0.00000,1,+0.21758,+0.18513,0.00613,+7.286,0,28.3,28.3
8.2477,1,0,0.2750,1,+0.08319,0.13391,194.97,-0.721,-0.00000,-17.80,+0.00000,1,+0.19668,+0.19282,0.00591,+6.513,0,30.0,30.0
8.2828,1,0,0.2750,1,+0.08319,0.13391,194.97,-0.719,-0.00000,-17.80,+0.00000,1,+0.19668,+0.19282,0.00591,+5.686,0,30.0,30.0
8.3161,1,0,0.2750,1,+0.14263,0.13403,205.67,-0.719,-0.00000,-17.80,+0.00000,1,+0.16579,+0.19388,0.00557,+5.136,0,30.0,30.0
8.3480,1,0,0.2750,1,+0.16831,0.13563,210.30,-0.718,-0.00000,-17.80,+0.00000,1,+0.15562,+0.18979,0.00556,+4.578,0,30.0,30.0
8.3824,2,0,0.2750,1,+0.20278,0.13597,216.50,-0.718,-0.00000,-17.80,+0.00000,1,+0.14303,+0.19295,0.00509,+4.054,0,30.0,30.0
8.4188,2,0,0.2750,1,+0.23956,0.13687,223.12,-0.717,-0.00000,-17.80,+0.00000,1,+0.13369,+0.18186,0.00497,+3.576,0,30.0,30.0
8.4543,2,0,0.2750,1,+0.27225,0.13800,229.00,-0.717,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00464,+3.151,0,30.0,30.0
8.4844,2,0,0.2750,1,+0.31427,0.13900,236.57,-0.717,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00419,+2.879,0,30.0,30.0
8.5154,2,0,0.2750,1,+0.34825,0.13889,242.68,-0.717,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00405,+2.526,0,30.0,30.0
8.5470,2,0,0.2750,1,+0.39380,0.14033,250.88,-0.716,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00365,+2.227,0,30.0,30.0
8.5789,2,0,0.2750,1,+0.39380,0.14033,250.88,-0.716,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00365,+1.998,0,30.0,30.0
8.6123,2,0,0.2750,1,+0.48808,0.14120,267.85,-0.716,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00349,+1.769,0,30.0,30.0
8.6487,2,0,0.2750,1,+0.52706,0.14218,274.87,-0.716,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00344,+1.545,0,30.0,30.0
8.6815,2,0,0.2750,1,+0.58510,0.14294,285.32,-0.716,-0.00000,-17.80,+0.00000,1,+0.05080,+0.22982,0.00350,+1.352,0,30.0,30.0
8.7165,2,0,0.2750,1,+0.58510,0.14294,285.32,-0.716,-0.00000,-17.80,+0.00000,1,+0.05080,+0.22982,0.00350,+1.186,0,30.0,30.0
8.7530,2,0,0.2750,1,+0.69103,0.14423,304.39,-0.716,-0.00000,-17.80,+0.00000,1,+0.04639,+0.00000,0.00373,+1.033,0,30.0,30.0
8.7857,2,0,0.2750,1,+0.74671,0.14508,314.41,-0.716,-0.00000,-17.80,+0.00000,1,+0.03950,+0.00000,0.00362,+0.907,0,30.0,30.0
8.8172,2,0,0.2750,1,+0.81835,0.14369,327.30,-0.716,-0.00000,-17.80,+0.00000,1,+0.03590,+0.00000,0.00379,+0.792,0,30.0,30.0
8.8492,2,0,0.2750,1,+0.86103,0.13665,334.99,-0.716,-0.00000,-17.80,+0.00000,1,+0.03822,+0.00000,0.00392,+0.706,0,30.0,30.0
8.8811,2,0,0.2750,1,+0.89516,0.11850,341.13,-0.716,-0.00000,-17.80,+0.00000,1,+0.04678,+0.00000,0.00374,+0.622,0,30.0,30.0
8.9118,2,0,0.2750,1,+0.92538,0.09670,346.57,-0.716,-0.00000,-17.80,+0.00000,1,+0.04649,+0.00000,0.00377,+0.548,0,30.0,30.0
8.9440,2,0,0.2750,1,+0.95471,0.06383,351.85,-0.716,-0.00000,-17.80,+0.00000,1,+0.04322,+0.00000,0.00371,+0.479,0,30.0,30.0
8.9744,2,0,0.2750,1,+0.95471,0.06383,351.85,-0.716,-0.00000,-17.80,+0.00000,1,+0.04322,+0.00000,0.00371,+0.427,0,30.0,30.0
9.0064,2,0,0.2750,1,-0.07245,0.05500,166.96,-0.716,-0.00000,-17.80,+0.00000,1,+0.03097,+0.00000,0.00381,+0.376,0,30.0,30.0
9.0375,2,0,0.2750,1,-0.05847,0.05638,169.48,-0.716,-0.00000,-17.80,+0.00000,1,+0.03002,+0.00000,0.00402,+0.327,0,30.0,30.0
9.0647,2,0,0.2750,1,-0.04360,0.05693,172.15,-0.716,-0.00000,-17.80,+0.00000,1,+0.02411,+0.00000,0.00399,+0.297,0,30.0,30.0
9.0930,2,0,0.2750,1,-0.02836,0.05693,174.90,-0.716,-0.00000,-17.80,+0.00000,1,+0.01586,+0.00000,0.00405,+0.267,0,30.0,30.0
9.1212,2,0,0.2750,1,-0.01143,0.05720,177.94,-0.981,-0.00000,-17.80,+0.00000,1,+0.01646,+0.00000,0.00418,+1.910,0,30.0,30.0
9.1484,2,0,0.2750,1,+0.00419,0.05720,180.75,-0.981,+0.00000,-17.80,+0.00000,1,+0.01556,+0.00000,0.00423,+1.882,0,30.0,30.0
9.1791,2,0,0.2750,1,+0.00419,0.05720,180.75,-0.981,-0.00000,-17.80,+0.00000,1,+0.01556,+0.00000,0.00423,+1.822,0,30.0,30.0
9.2083,2,0,0.2750,1,+0.02136,0.05638,183.84,-0.981,+0.00000,-17.80,+0.00000,1,+0.01143,+0.00000,0.00435,+1.691,0,30.0,30.0
9.2396,2,0,0.2750,1,+0.03687,0.05827,186.64,-1.146,-0.00000,-17.80,+0.00000,1,+0.01775,+0.00000,0.00435,+2.955,0,30.0,30.0
9.2664,2,0,0.2750,1,+0.05130,0.05747,189.23,-1.145,-0.00000,-17.80,+0.00000,1,+0.01615,+0.00000,0.00428,+2.831,0,31.4,31.4
9.2936,2,0,0.2750,1,+0.06865,0.05879,192.36,-1.145,-0.00000,-17.80,+0.00000,1,+0.02218,+0.00000,0.00445,+2.679,0,31.4,31.4
9.3234,2,0,0.2750,1,+0.08369,0.05800,195.06,-1.145,-0.00000,-17.80,+0.00000,1,+0.01578,+0.00000,0.00410,+2.489,0,31.4,31.4
9.3554,2,0,0.2750,1,+0.10102,0.05800,198.18,-1.251,-0.00000,-17.80,+0.00000,1,+0.02506,+0.00000,0.00400,+2.982,0,31.4,31.4
9.3848,2,0,0.2750,1,+0.12058,0.05958,201.70,-1.355,-0.00000,-17.80,+0.00000,1,+0.02936,+0.00000,0.00391,+3.591,0,31.4,31.4
9.4113,2,0,0.2750,1,+0.12058,0.05958,201.70,-1.445,-0.00000,-17.80,+0.00000,1,+0.02936,+0.00000,0.00391,+4.089,0,31.4,31.4
9.4366,2,0,0.2750,1,+0.13780,0.06009,204.80,-1.445,-0.00000,-17.80,+0.00000,1,+0.02549,+0.00000,0.00368,+3.873,0,31.4,31.4
9.4701,2,0,0.2750,1,+0.15632,0.06009,208.14,-1.546,-0.00000,-17.80,+0.00000,1,+0.02787,+0.00000,0.00339,+4.276,0,31.4,31.4
9.4974,2,0,0.2750,1,+0.17365,0.05906,211.26,-1.545,-0.00000,-17.80,+0.00000,1,+0.03637,+0.00000,0.00315,+4.004,0,31.4,31.4
9.5258,2,0,0.2750,1,+0.19337,0.06060,214.81,-1.545,+0.00000,-17.80,+0.00000,1,+0.02787,+0.00000,0.00264,+3.713,0,31.4,31.4
9.5504,2,0,0.2750,1,+0.21178,0.05984,218.12,-1.544,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00246,+3.423,0,31.4,31.4
9.5773,2,0,0.2750,1,+0.22976,0.06035,221.36,-1.544,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00228,+3.145,0,31.4,31.4
9.6015,2,0,0.2750,1,+0.22976,0.06035,221.36,-1.544,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00228,+2.883,0,31.4,31.4
9.6265,2,0,0.2750,1,+0.25797,0.05958,226.43,-1.543,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00195,+2.660,0,31.4,31.4
9.6529,2,0,0.2750,1,+0.27759,0.06086,229.97,-1.685,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00192,+3.323,0,31.4,31.4
9.6789,2,0,0.2750,1,+0.27759,0.06086,229.97,-1.684,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00192,+3.126,0,31.4,31.4
9.7038,2,0,0.2750,1,+0.29981,0.06086,233.97,-1.684,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00156,+2.893,0,31.4,31.4
9.7285,2,0,0.2750,1,+0.32294,0.06161,238.13,-1.684,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00153,+2.731,0,31.4,31.4
9.7579,2,0,0.2750,1,+0.34471,0.06186,242.05,-1.683,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00157,+2.449,0,31.4,31.4
9.7829,2,0,0.2750,1,+0.37495,0.06136,247.49,-1.683,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00141,+2.244,0,31.4,31.4
9.8091,2,0,0.2750,1,+0.37495,0.06136,247.49,-1.683,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00141,+2.059,0,31.4,31.4
9.8353,2,0,0.2750,1,+0.39821,0.06186,251.68,-1.683,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00138,+1.894,0,31.4,31.4
9.8632,2,0,0.2750,1,+0.42427,0.06211,256.37,-1.682,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00108,+1.735,0,31.4,31.4
9.8919,2,0,0.2750,1,+0.44684,0.06211,260.43,-1.682,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00109,+1.556,0,31.4,31.4
9.9166,2,0,0.2750,1,+0.47425,0.06236,265.37,-1.682,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00089,+1.465,0,31.4,31.4
9.9465,2,0,0.2750,1,+0.50339,0.06359,270.61,-1.682,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00098,+1.301,0,31.4,31.4
9.9752,2,0,0.2750,1,+0.53342,0.06334,276.02,-1.682,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00084,+1.176,0,31.4,31.4
10.0055,2,0,0.2750,1,+0.53342,0.06334,276.02,-1.682,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00084,+1.051,0,31.4,31.4
10.0374,2,0,0.2750,1,+0.56624,0.06359,281.92,-1.682,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00076,+0.953,0,31.4,31.4
10.0668,2,0,0.2750,1,+0.60084,0.06407,288.15,-1.811,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00069,+1.722,0,31.4,31.4
10.0926,2,0,0.2750,1,+0.63273,0.06285,293.89,-1.943,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00068,+2.514,0,31.4,31.4
10.1171,2,0,0.2750,1,+0.66493,0.06431,299.69,-1.943,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00049,+2.431,0,31.4,31.4
10.1431,2,0,0.2750,1,+0.69842,0.06431,305.72,-1.942,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00049,+2.293,0,31.4,31.4
10.1677,2,0,0.2750,1,+0.69842,0.06431,305.72,-1.942,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00049,+2.169,0,31.4,31.4
10.1931,2,0,0.2750,1,+0.72858,0.06526,311.14,-1.942,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00040,+1.986,0,31.4,31.4
10.2184,2,0,0.2750,1,+0.76304,0.06526,317.35,-1.942,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00042,+1.812,0,31.4,31.4
10.2422,2,0,0.2750,1,+0.80192,0.06550,324.35,-1.942,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00025,+1.664,0,31.4,31.4
10.2663,2,0,0.2750,1,+0.80192,0.06550,324.35,-1.942,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00025,+1.538,0,31.4,31.4
10.2904,2,0,0.2750,1,+0.83905,0.06573,331.03,-1.941,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00033,+1.453,0,37.1,37.1
10.3161,2,0,0.2750,1,+0.88400,0.06597,339.12,-1.941,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00026,+1.336,0,37.1,37.1
10.3423,2,0,0.2750,1,+0.88400,0.06597,339.12,-1.941,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00026,+1.192,0,37.1,37.1
10.3670,2,0,0.2750,1,+0.92066,0.06620,345.72,-1.941,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00024,+1.111,0,37.1,37.1
10.3954,2,0,0.2750,1,+0.94633,0.05720,350.34,-1.941,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00029,+1.026,0,37.1,37.1
10.4212,2,0,0.2750,1,+0.96875,0.04444,354.38,-1.941,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00027,+0.918,0,37.1,37.1
10.4472,2,0,0.2750,1,-0.27457,0.04006,130.58,-1.941,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00026,+0.836,0,37.1,37.1
10.4712,2,0,0.2750,1,-0.27457,0.04006,130.58,-1.941,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00026,+0.787,0,37.1,37.1
10.4958,2,0,0.2750,1,-0.26318,0.03967,132.63,-1.941,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00023,+0.718,0,37.1,37.1
10.5185,2,0,0.2750,1,-0.25044,0.03928,134.92,-1.941,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00015,+0.663,0,37.1,37.1
10.5429,2,0,0.2750,1,-0.25044,0.03928,134.92,-1.941,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00015,+0.608,0,37.1,37.1
10.5662,2,0,0.2750,1,-0.23878,0.04045,137.02,-1.941,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00014,+0.570,0,37.1,37.1
10.5887,2,0,0.2750,1,-0.22628,0.04006,139.27,-1.941,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00007,+0.522,0,37.1,37.1
10.6124,2,0,0.2750,1,-0.21874,0.03967,140.63,-2.072,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00004,+1.375,0,37.1,37.1
10.6383,2,0,0.2750,1,-0.21874,0.03967,140.63,-2.465,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00004,+4.000,0,37.1,37.1
10.6650,2,0,0.2750,1,-0.20606,0.04120,142.91,-2.858,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+6.554,0,37.1,37.1
10.6945,2,0,0.2750,1,-0.19239,0.04082,145.37,-3.254,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+8.964,0,37.1,37.1
10.7184,2,0,0.2750,1,-0.18239,0.04045,147.17,-3.635,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+11.186,0,37.1,37.1
10.7409,2,0,0.2750,1,-0.18239,0.04045,147.17,-3.886,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+12.640,0,37.1,37.1
10.7642,2,0,0.2750,1,-0.18239,0.04045,147.17,-4.256,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+14.722,0,37.1,37.1
10.7854,2,0,0.2750,1,-0.18239,0.04045,147.17,-4.500,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+16.083,0,37.1,37.1
