t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,tube_solid,u_tube_f,curv_f,rail_k,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
16.952376,3,1,0.248694,0.248694,0.2490,-0.00031,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02423,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.784,0,193.5,0.0
16.956866,3,1,0.248695,0.248695,0.2490,-0.00031,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02429,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.798,0,193.5,0.0
16.961025,3,1,0.248696,0.248696,0.2490,-0.00030,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02429,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.798,0,193.5,0.0
16.965994,3,1,0.248697,0.248697,0.2490,-0.00030,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02420,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.778,0,193.5,0.0
16.970297,3,1,0.248698,0.248698,0.2490,-0.00030,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02420,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.778,0,193.5,0.0
16.974858,3,1,0.248698,0.248698,0.2490,-0.00030,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02429,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.797,0,193.5,0.0
16.979695,3,1,0.248699,0.248699,0.2490,-0.00030,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02429,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.797,0,193.5,0.0
16.984127,3,1,0.248700,0.248700,0.2490,-0.00030,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02426,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.791,0,193.5,0.0
16.988504,3,1,0.248701,0.248701,0.2490,-0.00030,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02426,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.791,0,193.5,0.0
16.993088,3,1,0.248702,0.248702,0.2490,-0.00030,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02424,+28.200,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.785,0,193.5,0.0
16.997423,3,1,0.248703,0.248703,0.2490,-0.00030,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02424,+28.200,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.785,0,193.5,0.0
17.001979,3,1,0.248704,0.248704,0.2490,-0.00030,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02432,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.804,0,193.5,0.0
17.006725,3,1,0.248705,0.248705,0.2490,-0.00030,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02432,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.804,0,193.5,0.0
17.011671,3,1,0.248706,0.248706,0.2490,-0.00029,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02435,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.812,0,193.5,0.0
17.016205,3,1,0.248707,0.248707,0.2490,-0.00029,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02435,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.812,0,193.5,0.0
17.020596,3,1,0.248707,0.248707,0.2490,-0.00029,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02427,+28.200,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.793,0,193.5,0.0
17.025227,3,1,0.248708,0.248708,0.2490,-0.00029,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02427,+28.200,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.793,0,193.5,0.0
17.029958,3,1,0.248709,0.248709,0.2490,-0.00029,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02443,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.830,0,193.5,0.0
17.034507,3,1,0.248710,0.248710,0.2490,-0.00029,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02443,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.830,0,193.5,0.0
17.039044,3,1,0.248711,0.248711,0.2490,-0.00029,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02438,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.819,0,193.5,0.0
17.043877,3,1,0.248712,0.248712,0.2490,-0.00029,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02452,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.850,0,193.5,0.0
17.048471,3,1,0.248713,0.248713,0.2490,-0.00029,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02452,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.850,0,193.5,0.0
17.053030,3,1,0.248714,0.248714,0.2490,-0.00029,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02452,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.850,0,193.5,0.0
17.058156,3,1,0.248715,0.248715,0.2490,-0.00029,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02441,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.825,0,193.5,0.0
17.062716,3,1,0.248716,0.248716,0.2490,-0.00028,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02444,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.833,0,193.5,0.0
17.067399,3,1,0.248716,0.248716,0.2490,-0.00028,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02444,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.833,0,193.5,0.0
17.071965,3,1,0.248717,0.248717,0.2490,-0.00028,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02459,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.866,0,193.5,0.0
17.076934,3,1,0.248718,0.248718,0.2490,-0.00028,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02465,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.880,0,193.5,0.0
17.081440,3,1,0.248719,0.248719,0.2490,-0.00028,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02465,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.880,0,193.5,0.0
17.085768,3,1,0.248720,0.248720,0.2490,-0.00028,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02469,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.890,0,193.5,0.0
17.089949,3,1,0.248721,0.248721,0.2490,-0.00028,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02469,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.890,0,193.5,0.0
17.094932,3,1,0.248722,0.248722,0.2490,-0.00028,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02469,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.890,0,193.5,0.0
17.099823,3,1,0.248723,0.248723,0.2490,-0.00028,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02462,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.873,0,193.5,0.0
17.104363,3,1,0.248723,0.248723,0.2490,-0.00028,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02467,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.884,0,193.5,0.0
17.108994,3,1,0.248724,0.248724,0.2490,-0.00028,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02467,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.884,0,193.5,0.0
17.113510,3,1,0.248725,0.248725,0.2490,-0.00027,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02466,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.883,0,193.5,0.0
17.118044,3,1,0.248726,0.248726,0.2490,-0.00027,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02466,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.883,0,193.5,0.0
17.122457,3,1,0.248727,0.248727,0.2490,-0.00027,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02465,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.880,0,193.5,0.0
17.126996,3,1,0.248728,0.248728,0.2490,-0.00027,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02465,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.880,0,193.5,0.0
17.131380,3,1,0.248728,0.248728,0.2490,-0.00027,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02467,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.885,0,193.5,0.0
17.135624,3,1,0.248729,0.248729,0.2490,-0.00027,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02467,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.885,0,193.5,0.0
17.140470,3,1,0.248730,0.248730,0.2490,-0.00027,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02479,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.912,0,193.5,0.0
17.145010,3,1,0.248731,0.248731,0.2490,-0.00027,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02479,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.912,0,193.5,0.0
17.149230,3,1,0.248732,0.248732,0.2490,-0.00027,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02468,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.888,0,193.5,0.0
17.153769,3,1,0.248732,0.248732,0.2490,-0.00027,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02468,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.888,0,193.5,0.0
17.158358,3,1,0.248733,0.248733,0.2490,-0.00027,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02468,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.887,0,193.5,0.0
17.162925,3,1,0.248734,0.248734,0.2490,-0.00027,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00001,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02468,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.887,0,193.5,0.0
17.167183,3,1,0.248735,0.248735,0.2490,-0.00027,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02466,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.883,0,193.5,0.0
17.171953,3,1,0.248736,0.248736,0.2490,-0.00026,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02466,+28.201,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.883,0,193.5,0.0
17.176254,3,1,0.248736,0.248736,0.2490,-0.00026,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02481,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.916,0,193.5,0.0
17.180444,3,1,0.248737,0.248737,0.2490,-0.00026,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02481,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.916,0,193.5,0.0
17.185061,3,1,0.248738,0.248738,0.2490,-0.00026,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02480,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.914,0,193.5,0.0
17.189657,3,1,0.248739,0.248739,0.2490,-0.00026,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02480,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.914,0,193.5,0.0
17.194158,3,1,0.248739,0.248739,0.2490,-0.00026,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02484,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.925,0,193.5,0.0
17.198843,3,1,0.248740,0.248740,0.2490,-0.00026,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02484,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.925,0,193.5,0.0
17.203373,3,1,0.248741,0.248741,0.2490,-0.00026,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02478,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.910,0,193.5,0.0
17.208051,3,1,0.248742,0.248742,0.2490,-0.00026,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02494,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.947,0,193.5,0.0
17.212618,3,1,0.248743,0.248743,0.2490,-0.00026,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02494,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.947,0,193.5,0.0
17.217345,3,1,0.248743,0.248743,0.2490,-0.00026,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02494,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.947,0,193.5,0.0
17.221803,3,1,0.248744,0.248744,0.2490,-0.00026,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02483,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.922,0,193.5,0.0
17.226377,3,1,0.248745,0.248745,0.2490,-0.00026,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02491,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.941,0,193.5,0.0
17.230668,3,1,0.248746,0.248746,0.2490,-0.00025,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02491,+28.203,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.941,0,193.5,0.0
17.235402,3,1,0.248747,0.248747,0.2490,-0.00025,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02488,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.933,0,193.5,0.0
17.240021,3,1,0.248747,0.248747,0.2490,-0.00025,1,1,0.0260,0,1,-0.17531,+0.59759,0.04303,287.57,+0.00000,-0.00000,-0.00000,+0.00000,0.00000,0.0001,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,-0.02488,+28.202,+0.00000,+0.00,+0.00000,1,-0.14762,+0.02530,0.00707,+5.933,0,193.5,0.0
