t,seg,active_gate,thrust,base_thrust,vtrim,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,steer,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
13.4011,2,1,0.2150,0.2750,-0.06000,1,1,+0.90192,+0.50677,0.09196,271.22,0,+0.000,+0.00000,-19.646,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-8.152,0,38.5,38.5
13.4281,2,1,0.2150,0.2750,-0.06000,1,1,+0.91750,+0.50526,0.09280,270.95,0,+0.000,+0.00000,-19.681,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-8.093,0,38.5,38.5
13.4554,3,1,0.2150,0.2750,-0.06000,1,1,+0.91750,+0.50526,0.09280,270.95,0,+0.000,+0.00000,-19.721,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-8.042,0,38.5,38.5
13.4807,3,1,0.2150,0.2750,-0.06000,1,1,+0.93414,+0.50129,0.09379,270.23,0,+0.000,+0.00000,-19.756,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.992,0,38.5,38.5
13.5072,3,1,0.2150,0.2750,-0.06000,1,1,+0.93796,+0.49524,0.08696,269.14,0,+0.000,+0.00000,-19.786,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.941,0,38.5,38.5
13.5339,3,1,0.2150,0.2750,-0.06000,1,1,+0.94003,+0.49085,0.07817,268.35,0,+0.000,+0.00000,-19.816,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.894,0,38.5,38.5
13.5630,3,1,0.2150,0.2750,-0.06000,1,1,+0.94873,+0.48117,0.07391,266.61,0,+0.000,+0.00000,-19.848,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.831,0,38.5,38.5
13.5884,3,1,0.2150,0.2750,-0.06000,1,1,+0.94873,+0.48117,0.07391,266.61,0,+0.000,+0.00000,-19.871,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.786,0,38.5,38.5
13.6159,3,1,0.2150,0.2750,-0.06000,1,1,+0.95762,+0.47864,0.06917,266.15,0,+0.000,+0.00000,-19.888,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.741,0,38.5,38.5
13.6423,3,1,0.2150,0.2750,-0.06000,1,1,+0.96852,+0.47181,0.06431,264.93,0,+0.000,+0.00000,-19.900,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.712,0,38.5,38.5
13.6675,3,1,0.2150,0.2750,-0.06000,1,1,+0.98011,+0.46990,0.05827,264.58,0,+0.000,+0.00000,-19.915,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.669,0,38.5,38.5
13.6926,3,1,0.2150,0.2750,-0.06000,0,1,+0.99055,+0.45799,0.03557,262.44,0,+0.000,+0.00000,-19.927,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.627,0,38.5,38.5
13.7163,3,1,0.2150,0.2750,-0.06000,0,1,+0.99055,+0.45799,0.03557,262.44,0,+0.000,+0.00000,-19.937,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.586,0,38.5,38.5
13.7383,3,1,0.2150,0.2750,-0.06000,0,1,+0.41573,+0.26398,0.04374,227.52,0,+0.000,+0.00000,-19.942,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.542,0,38.5,38.5
13.7610,3,1,0.2150,0.2750,-0.06000,0,1,+0.42094,+0.25463,0.04303,225.83,0,+0.000,+0.00000,-19.947,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.516,0,38.5,38.5
13.7852,3,1,0.2150,0.2750,-0.06000,0,1,+0.43006,+0.25192,0.04231,225.34,0,+0.000,+0.00000,-19.945,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.470,0,38.5,38.5
13.8107,3,1,0.2150,0.2750,-0.06000,0,1,+0.43006,+0.25192,0.04231,225.34,0,+0.000,+0.00000,-19.951,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.434,0,38.5,38.5
13.8329,3,1,0.2150,0.2750,-0.06000,0,1,+0.43410,+0.24522,0.04194,224.14,0,+0.000,+0.00000,-19.952,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.409,0,38.5,38.5
13.8566,3,1,0.2150,0.2750,-0.06000,0,1,+0.44276,+0.23996,0.04194,223.19,0,+0.000,+0.00000,-19.947,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.367,0,38.5,38.5
13.8785,3,1,0.2150,0.2750,-0.06000,0,1,+0.44276,+0.23996,0.04194,223.19,0,+0.000,+0.00000,-19.941,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.338,0,38.5,38.5
13.9030,3,1,0.2150,0.2750,-0.06000,0,1,+0.44580,+0.23515,0.04120,222.33,0,+0.000,+0.00000,-19.936,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.299,0,38.5,38.5
13.9270,3,1,0.2150,0.2750,-0.06000,0,1,+0.44580,+0.23515,0.04120,222.33,0,+0.000,+0.00000,-19.933,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.264,0,38.5,38.5
13.9531,3,1,0.2150,0.2750,-0.06000,0,1,+0.45334,+0.22874,0.04231,221.17,0,+0.000,+0.00000,-19.929,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.230,0,38.5,38.5
13.9768,3,1,0.2150,0.2750,-0.06000,0,1,+0.45856,+0.22243,0.04082,220.04,0,+0.000,+0.00000,-19.923,+0.00001,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.196,0,38.5,38.5
14.0011,3,1,0.2150,0.2750,-0.06000,0,1,+0.46172,+0.21587,0.04157,218.86,0,+0.000,+0.00000,-19.919,-0.00002,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.174,0,38.5,38.5
14.0252,3,1,0.2150,0.2750,-0.06000,0,1,+0.46803,+0.20662,0.04006,217.19,0,+0.000,+0.00000,-19.908,-0.00002,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.138,0,38.5,38.5
14.0492,3,1,0.2150,0.2750,-0.06000,0,1,+0.46803,+0.20662,0.04006,217.19,0,+0.000,+0.00000,-19.893,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.100,0,38.5,38.5
14.0723,3,1,0.2150,0.2750,-0.06000,0,1,+0.47238,+0.20267,0.03928,216.48,0,+0.000,+0.00000,-19.880,+0.00001,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.064,0,38.5,38.5
14.0968,3,1,0.2150,0.2750,-0.06000,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.867,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.031,0,38.5,38.5
14.1205,3,1,0.2150,0.2750,-0.06000,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.861,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-7.011,0,38.5,38.5
14.1401,3,1,0.2150,0.2750,-0.06000,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.855,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.993,0,38.5,38.5
14.1617,3,1,0.2150,0.2750,-0.06000,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.847,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.966,0,38.5,38.5
14.1910,3,1,0.2155,0.2750,-0.05953,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.837,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.933,0,38.5,38.5
14.2161,3,1,0.2160,0.2750,-0.05904,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.832,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.917,0,38.5,38.5
14.2328,3,1,0.2163,0.2750,-0.05872,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.828,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.902,0,40.6,40.6
14.2531,3,1,0.2167,0.2750,-0.05833,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.821,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.880,0,40.6,40.6
14.2576,3,1,0.2168,0.2750,-0.05825,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.821,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.880,0,40.6,40.6
14.2622,3,1,0.2168,0.2750,-0.05816,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.819,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.873,0,40.6,40.6
14.2670,3,1,0.2169,0.2750,-0.05807,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.819,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.873,0,40.6,40.6
14.2714,3,1,0.2170,0.2750,-0.05799,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.817,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.866,0,40.6,40.6
14.2772,3,1,0.2171,0.2750,-0.05788,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.817,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.866,0,40.6,40.6
14.2816,3,1,0.2172,0.2750,-0.05780,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.815,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.860,0,40.6,40.6
14.2868,3,1,0.2173,0.2750,-0.05771,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.815,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.860,0,40.6,40.6
14.2915,3,1,0.2174,0.2750,-0.05762,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.813,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.853,0,40.6,40.6
14.2959,3,1,0.2175,0.2750,-0.05754,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.813,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.853,0,40.6,40.6
14.3009,3,1,0.2176,0.2750,-0.05745,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.811,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.847,0,40.6,40.6
14.3056,3,1,0.2176,0.2750,-0.05736,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.811,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.847,0,40.6,40.6
14.3102,3,1,0.2177,0.2750,-0.05728,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.809,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.840,0,40.6,40.6
14.3148,3,1,0.2178,0.2750,-0.05719,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.809,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.840,0,40.6,40.6
14.3199,3,1,0.2179,0.2750,-0.05710,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.807,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.834,0,40.6,40.6
14.3242,3,1,0.2180,0.2750,-0.05702,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.805,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.828,0,40.6,40.6
14.3288,3,1,0.2181,0.2750,-0.05694,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.805,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.828,0,40.6,40.6
14.3334,3,1,0.2181,0.2750,-0.05686,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.803,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.822,0,40.6,40.6
14.3381,3,1,0.2182,0.2750,-0.05677,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.803,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.822,0,40.6,40.6
14.3427,3,1,0.2183,0.2750,-0.05669,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.802,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.816,0,40.6,40.6
14.3470,3,1,0.2184,0.2750,-0.05662,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.802,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.816,0,40.6,40.6
14.3518,3,1,0.2185,0.2750,-0.05653,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.800,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.810,0,40.6,40.6
14.3563,3,1,0.2185,0.2750,-0.05645,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.800,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.810,0,40.6,40.6
14.3608,3,1,0.2186,0.2750,-0.05637,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.798,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.804,0,40.6,40.6
14.3659,3,1,0.2187,0.2750,-0.05628,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.796,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.799,0,40.6,40.6
14.3704,3,1,0.2188,0.2750,-0.05620,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.796,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.799,0,40.6,40.6
14.3747,3,1,0.2189,0.2750,-0.05613,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.796,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.799,0,40.6,40.6
14.3792,3,1,0.2189,0.2750,-0.05605,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.795,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.793,0,40.6,40.6
14.3842,3,1,0.2190,0.2750,-0.05596,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.795,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.793,0,40.6,40.6
14.3887,3,1,0.2191,0.2750,-0.05589,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.793,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.788,0,40.6,40.6
14.3933,3,1,0.2192,0.2750,-0.05581,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.792,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.783,0,40.6,40.6
14.3979,3,1,0.2193,0.2750,-0.05573,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.792,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.783,0,40.6,40.6
14.4025,3,1,0.2194,0.2750,-0.05565,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.790,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.777,0,40.6,40.6
14.4071,3,1,0.2194,0.2750,-0.05557,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.790,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.777,0,40.6,40.6
14.4116,3,1,0.2195,0.2750,-0.05549,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.788,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.772,0,40.6,40.6
14.4163,3,1,0.2196,0.2750,-0.05541,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.788,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.772,0,40.6,40.6
14.4207,3,1,0.2197,0.2750,-0.05534,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.788,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.772,0,40.6,40.6
14.4252,3,1,0.2197,0.2750,-0.05526,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.788,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.772,0,40.6,40.6
14.4306,3,1,0.2198,0.2750,-0.05517,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.787,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.767,0,40.6,40.6
14.4352,3,1,0.2199,0.2750,-0.05510,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.785,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.762,0,40.6,40.6
14.4397,3,1,0.2200,0.2750,-0.05502,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.785,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.762,0,40.6,40.6
14.4443,3,1,0.2201,0.2750,-0.05494,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.784,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.758,0,40.6,40.6
14.4488,3,1,0.2201,0.2750,-0.05487,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.784,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.758,0,40.6,40.6
14.4533,3,1,0.2202,0.2750,-0.05479,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.783,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.753,0,40.6,40.6
14.4577,3,1,0.2203,0.2750,-0.05472,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.781,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.748,0,40.6,40.6
14.4621,3,1,0.2203,0.2750,-0.05465,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.781,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.748,0,40.6,40.6
14.4667,3,1,0.2204,0.2750,-0.05457,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.780,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.744,0,40.6,40.6
14.4713,3,1,0.2205,0.2750,-0.05450,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.780,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.744,0,40.6,40.6
14.4759,3,1,0.2206,0.2750,-0.05442,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.778,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.739,0,40.6,40.6
14.4804,3,1,0.2206,0.2750,-0.05435,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.778,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.739,0,40.6,40.6
14.4847,3,1,0.2207,0.2750,-0.05428,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.777,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.735,0,40.6,40.6
14.4892,3,1,0.2208,0.2750,-0.05421,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.777,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.735,0,40.6,40.6
14.4941,3,1,0.2209,0.2750,-0.05413,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.776,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.730,0,40.6,40.6
14.5152,3,1,0.2212,0.2750,-0.05379,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.774,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.726,0,40.6,40.6
14.5197,3,1,0.2213,0.2750,-0.05372,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.773,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.722,0,40.6,40.6
14.5243,3,1,0.2214,0.2750,-0.05365,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.773,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.722,0,40.6,40.6
14.5299,3,1,0.2214,0.2750,-0.05356,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.772,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.718,0,40.6,40.6
14.5346,3,1,0.2215,0.2750,-0.05349,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.772,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.718,0,40.6,40.6
14.5398,3,1,0.2216,0.2750,-0.05341,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.771,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.714,0,40.6,40.6
14.5442,3,1,0.2217,0.2750,-0.05334,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.770,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.710,0,40.6,40.6
14.5486,3,1,0.2217,0.2750,-0.05327,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.770,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.710,0,40.6,40.6
14.5532,3,1,0.2218,0.2750,-0.05320,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.768,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.706,0,40.6,40.6
14.5585,3,1,0.2219,0.2750,-0.05312,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.768,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.706,0,40.6,40.6
14.5638,3,1,0.2220,0.2750,-0.05303,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.767,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.702,0,40.6,40.6
14.5681,3,1,0.2220,0.2750,-0.05297,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.767,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.702,0,40.6,40.6
14.5732,3,1,0.2221,0.2750,-0.05289,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.766,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.699,0,40.6,40.6
14.5783,3,1,0.2222,0.2750,-0.05281,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.765,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.695,0,40.6,40.6
14.5830,3,1,0.2223,0.2750,-0.05274,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.765,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.695,0,40.6,40.6
14.5882,3,1,0.2223,0.2750,-0.05266,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.764,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.691,0,40.6,40.6
14.5930,3,1,0.2224,0.2750,-0.05259,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.764,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.691,0,40.6,40.6
14.5976,3,1,0.2225,0.2750,-0.05252,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.763,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.688,0,40.6,40.6
14.6020,3,1,0.2225,0.2750,-0.05245,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.763,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.688,0,40.6,40.6
