t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,tube_solid,rail_on,u_tube_f,curv_f,rail_k,rail_deg,gate_fine_deg,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
12.874541,2,0,0.275095,0.275095,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00130,+0.00000,+0.00000,0.00000,0.0014,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.879786,2,0,0.275094,0.275094,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00129,+0.00000,+0.00000,0.00000,0.0014,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.884643,2,0,0.275094,0.275094,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00128,+0.00000,+0.00000,0.00000,0.0014,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.889326,2,0,0.275094,0.275094,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00127,+0.00000,+0.00000,0.00000,0.0014,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.893918,2,0,0.275093,0.275093,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00125,+0.00000,+0.00000,0.00000,0.0014,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.898797,2,0,0.275093,0.275093,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00124,+0.00000,+0.00000,0.00000,0.0014,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.903584,2,0,0.275093,0.275093,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00123,+0.00000,+0.00000,0.00000,0.0014,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.908282,2,0,0.275092,0.275092,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00122,+0.00000,+0.00000,0.00000,0.0013,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.913153,2,0,0.275092,0.275092,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00121,+0.00000,+0.00000,0.00000,0.0013,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.917965,2,0,0.275092,0.275092,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00120,+0.00000,+0.00000,0.00000,0.0013,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.922961,2,0,0.275092,0.275092,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00118,+0.00000,+0.00000,0.00000,0.0013,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.927767,2,0,0.275091,0.275091,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00117,+0.00000,+0.00000,0.00000,0.0013,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.933331,2,0,0.275091,0.275091,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00116,+0.00000,+0.00000,0.00000,0.0013,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.938394,2,0,0.275091,0.275091,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00115,+0.00000,+0.00000,0.00000,0.0013,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.943246,2,0,0.275090,0.275090,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00114,+0.00000,+0.00000,0.00000,0.0013,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.948403,2,0,0.275090,0.275090,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00113,+0.00000,+0.00000,0.00000,0.0012,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.953289,2,0,0.275090,0.275090,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00111,+0.00000,+0.00000,0.00000,0.0012,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.958477,2,0,0.275089,0.275089,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00110,+0.00000,+0.00000,0.00000,0.0012,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.963547,2,0,0.275089,0.275089,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00109,+0.00000,+0.00000,0.00000,0.0012,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.968729,2,0,0.275089,0.275089,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00108,+0.00000,+0.00000,0.00000,0.0012,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.976372,2,0,0.275088,0.275088,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00106,+0.00000,+0.00000,0.00000,0.0012,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.981009,2,0,0.275088,0.275088,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00105,+0.00000,+0.00000,0.00000,0.0012,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.987248,2,0,0.275088,0.275088,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00104,+0.00000,+0.00000,0.00000,0.0011,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.993217,2,0,0.275087,0.275087,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00103,+0.00000,+0.00000,0.00000,0.0011,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
12.998501,2,0,0.275087,0.275087,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00102,+0.00000,+0.00000,0.00000,0.0011,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.004098,2,0,0.275087,0.275087,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00101,+0.00000,+0.00000,0.00000,0.0011,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.009111,2,0,0.275086,0.275086,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00100,+0.00000,+0.00000,0.00000,0.0011,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.014106,2,0,0.275086,0.275086,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00099,+0.00000,+0.00000,0.00000,0.0011,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.019106,2,0,0.275086,0.275086,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00098,+0.00000,+0.00000,0.00000,0.0011,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.023896,2,0,0.275086,0.275086,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00097,+0.00000,+0.00000,0.00000,0.0011,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.028782,2,0,0.275085,0.275085,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00096,+0.00000,+0.00000,0.00000,0.0011,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.034093,2,0,0.275085,0.275085,0.2750,+0.00009,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00095,+0.00000,+0.00000,0.00000,0.0010,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.038894,2,0,0.275085,0.275085,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00094,+0.00000,+0.00000,0.00000,0.0010,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.043796,2,0,0.275084,0.275084,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00093,+0.00000,+0.00000,0.00000,0.0010,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.049542,2,0,0.275084,0.275084,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00092,+0.00000,+0.00000,0.00000,0.0010,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.054588,2,0,0.275084,0.275084,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00091,+0.00000,+0.00000,0.00000,0.0010,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.059459,2,0,0.275084,0.275084,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00090,+0.00000,+0.00000,0.00000,0.0010,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.064494,2,0,0.275083,0.275083,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00089,+0.00000,+0.00000,0.00000,0.0010,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.070279,2,0,0.275083,0.275083,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00088,+0.00000,+0.00000,0.00000,0.0010,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.077588,2,0,0.275083,0.275083,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00087,+0.00000,+0.00000,0.00000,0.0010,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.083845,2,0,0.275082,0.275082,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00086,+0.00000,+0.00000,0.00000,0.0009,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.090723,2,0,0.275082,0.275082,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00085,+0.00000,+0.00000,0.00000,0.0009,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.096182,2,0,0.275082,0.275082,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00084,+0.00000,+0.00000,0.00000,0.0009,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.106880,2,0,0.275081,0.275081,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00082,+0.00000,+0.00000,0.00000,0.0009,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.116600,2,0,0.275080,0.275080,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00080,+0.00000,+0.00000,0.00000,0.0009,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.126462,2,0,0.275080,0.275080,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00079,+0.00000,+0.00000,0.00000,0.0009,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.134616,2,0,0.275080,0.275080,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00078,+0.00000,+0.00000,0.00000,0.0009,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.147658,2,0,0.275079,0.275079,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00076,+0.00000,+0.00000,0.00000,0.0008,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,208.7,0.0
13.176651,2,0,0.275077,0.275077,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00071,+0.00000,+0.00000,0.00000,0.0008,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
13.187081,2,0,0.275077,0.275077,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00070,+0.00000,+0.00000,0.00000,0.0008,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
13.193690,2,0,0.275076,0.275076,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00069,+0.00000,+0.00000,0.00000,0.0008,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
13.216662,2,0,0.275075,0.275075,0.2750,+0.00008,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00066,+0.00000,+0.00000,0.00000,0.0007,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
13.228972,2,0,0.275075,0.275075,0.2750,+0.00007,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00064,+0.00000,+0.00000,0.00000,0.0007,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
13.239957,2,0,0.275074,0.275074,0.2750,+0.00007,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00063,+0.00000,+0.00000,0.00000,0.0007,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
13.244823,2,0,0.275074,0.275074,0.2750,+0.00007,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00062,+0.00000,+0.00000,0.00000,0.0007,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
13.249564,2,0,0.275074,0.275074,0.2750,+0.00007,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00062,+0.00000,+0.00000,0.00000,0.0007,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
13.254043,2,0,0.275073,0.275073,0.2750,+0.00007,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00061,+0.00000,+0.00000,0.00000,0.0007,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
13.259549,2,0,0.275073,0.275073,0.2750,+0.00007,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00060,+0.00000,+0.00000,0.00000,0.0007,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
13.264682,2,0,0.275073,0.275073,0.2750,+0.00007,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00060,+0.00000,+0.00000,0.00000,0.0007,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
13.269778,2,0,0.275073,0.275073,0.2750,+0.00007,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00059,+0.00000,+0.00000,0.00000,0.0007,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
13.274721,2,0,0.275072,0.275072,0.2750,+0.00007,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00059,+0.00000,+0.00000,0.00000,0.0006,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
13.279966,2,0,0.275072,0.275072,0.2750,+0.00007,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00058,+0.00000,+0.00000,0.00000,0.0006,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
13.285449,2,0,0.275072,0.275072,0.2750,+0.00007,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00057,+0.00000,+0.00000,0.00000,0.0006,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
13.293437,2,0,0.275072,0.275072,0.2750,+0.00007,0,0,0.0000,0,1,+0.64731,+0.48380,0.04714,267.08,+0.00000,+0.00056,+0.00000,+0.00000,0.00000,0.0006,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.009,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.410,0,186.0,0.0
