566,82.7,66.5,37.8,13.67,66.5,192,3.28,+0.423,+0.075,0.527,-0.600,1
567,100.9,60.4,39.6,10.07,60.4,171,3.13,+0.012,+0.331,0.525,-0.600,1
569,51.0,59.9,41.0,8.68,59.9,170,3.14,+0.074,+0.210,0.532,-0.600,1
570,96.8,59.7,39.9,8.05,59.7,169,3.16,-0.012,+0.199,0.573,-0.600,1
571,99.4,64.4,40.9,11.57,64.4,409,6.52,+0.524,+0.069,0.554,-0.600,1
573,96.5,66.0,41.9,12.19,66.0,186,3.13,+0.005,+0.325,0.546,-0.600,1
576,75.7,64.4,41.7,12.06,64.4,185,3.10,+0.274,+0.284,0.506,-0.600,1
577,98.5,98.7,41.8,16.16,98.7,2469,26.97,-0.314,+0.810,0.120,-0.600,0
579,98.2,59.4,33.1,12.88,59.4,5,0.12,+0.106,-0.334,0.527,+0.000,0
580,63.9,61.9,39.9,11.94,61.9,396,6.38,+0.547,+0.043,0.510,-0.600,0
581,89.9,63.9,40.7,11.45,63.9,181,3.23,-0.373,+0.274,0.581,-0.600,0
582,97.9,98.0,33.6,12.55,98.0,2634,26.96,-0.153,+0.800,0.052,-0.600,0
583,94.7,65.7,42.9,11.17,65.7,185,3.12,-0.181,+0.239,0.584,-0.600,0
585,97.3,62.5,36.6,16.88,62.5,197,2.67,-0.364,+0.370,0.512,-0.600,0
588,65.1,61.0,39.4,12.43,61.0,401,6.51,+0.369,+0.060,0.579,-0.600,0
589,64.5,61.2,38.5,14.21,61.2,426,6.70,+0.494,-0.046,0.468,-0.600,0
592,89.9,59.5,34.5,13.90,59.5,396,6.33,+0.580,+0.045,0.521,-0.600,1
